RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-254.38,-7.725,593.037,511.35,12298,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-254.38,-2.675,425.3,284.86,6179,LC0_FZ_250_Round18_filtered
25,12,2,-254.37,1.652,582.888,-184.19,11283,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-254.36,9.341,282.18,-576.93,391,LC0_FZ_250_Round18_filtered
25,12,2,-254.33,10.086,586.198,-588.42,11614,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-254.3,9.543,417.34,-586.86,5383,LC0_FZ_250_Round18_filtered
25,12,0,-254.27,8.845,282.31,-569.96,404,LC0_FZ_250_Round18_filtered
25,12,2,-254.21,-8.166,592.927,521.28,12287,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-254.17,3.637,418.82,-380.49,5531,LC0_FZ_250_Round18_filtered
25,12,2,-254.15,8.609,586.568,-565.78,11651,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-254.15,5.051,418.46,-458.19,5495,LC0_FZ_250_Round18_filtered
25,12,0,-254.11,5.259,283.21,-461.58,494,LC0_FZ_250_Round18_filtered
25,12,0,-254.11,5.001,418.47,-458.49,5496,LC0_FZ_250_Round18_filtered
25,12,-0,-254.08,1.923,419.25,-231.13,5574,LC0_FZ_250_Round18_filtered
25,12,4,-254.06,-8.988,761.713,519.19,18510,LC0_FZ_250_IA_4_filtered
25,12,0,-254.02,10.024,417.22,-590.73,5371,LC0_FZ_250_Round18_filtered
25,12,0,-253.97,8.37,282.43,-558.17,416,LC0_FZ_250_Round18_filtered
25,12,0,-253.96,-1.331,425.64,152.4,6213,LC0_FZ_250_Round18_filtered
25,12,2,-253.95,9.64,586.308,-581.45,11625,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.95,4.347,283.44,-418.01,517,LC0_FZ_250_Round18_filtered
25,12,0,-253.95,10.065,417.21,-591.04,5370,LC0_FZ_250_Round18_filtered
25,12,2,-253.9,9.974,586.228,-586.73,11617,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-253.89,-4.179,593.927,395.94,12387,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.85,3.371,283.68,-357.69,541,LC0_FZ_250_Round18_filtered
25,12,2,-253.83,-7.247,593.157,498.48,12310,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.8,5.095,418.45,-457.55,5494,LC0_FZ_250_Round18_filtered
25,12,2,-253.79,-6.047,593.457,460.47,12340,LC0_FZ_250_Round18_IA_2_filtered
25,12,-0,-253.78,6.796,418.03,-516.76,5452,LC0_FZ_250_Round18_filtered
25,12,0,-253.78,1.876,419.26,-227.9,5575,LC0_FZ_250_Round18_filtered
25,12,2,-253.77,-6.985,593.227,483.9,12317,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.75,1.693,413.9,-224.35,5039,LC0_FZ_250_Round18_filtered
25,12,0,-253.75,6.345,418.14,-504.84,5463,LC0_FZ_250_Round18_filtered
25,12,0,-253.74,-7.319,424.14,503.54,6063,LC0_FZ_250_Round18_filtered
25,12,0,-253.73,0.88,413.69,-126.64,5018,LC0_FZ_250_Round18_filtered
25,12,0,-253.72,4.38,283.43,-418.32,516,LC0_FZ_250_Round18_filtered
25,12,4,-253.7,-8.272,761.893,510.48,18528,LC0_FZ_250_IA_4_filtered
25,12,0,-253.66,-7.805,424.02,514.86,6051,LC0_FZ_250_Round18_filtered
25,12,4,-253.62,-10.175,761.413,537.35,18480,LC0_FZ_250_IA_4_filtered
25,12,2,-253.61,10.935,585.978,-599.14,11592,LC0_FZ_250_Round18_IA_2_filtered
25,12,-0,-253.61,6.072,283,-493.66,473,LC0_FZ_250_Round18_filtered
25,12,4,-253.58,-6.426,762.353,466.19,18574,LC0_FZ_250_IA_4_filtered
25,12,0,-253.57,10.673,281.85,-599.41,358,LC0_FZ_250_Round18_filtered
25,12,-0,-253.56,8.466,282.4,-553.35,413,LC0_FZ_250_Round18_filtered
25,12,0,-253.54,9.801,282.07,-585.76,380,LC0_FZ_250_Round18_filtered
25,12,-0,-253.54,-6.886,424.25,490.68,6074,LC0_FZ_250_Round18_filtered
25,12,0,-253.54,-6.354,424.38,476.71,6087,LC0_FZ_250_Round18_filtered
25,12,0,-253.52,5.762,283.08,-476.46,481,LC0_FZ_250_Round18_filtered
25,12,4,-253.49,-9.851,761.493,530.67,18488,LC0_FZ_250_IA_4_filtered
25,12,4,-253.49,-8.1,761.933,501.76,18532,LC0_FZ_250_IA_4_filtered
25,12,0,-253.49,8.783,417.53,-564.68,5402,LC0_FZ_250_Round18_filtered
25,12,0,-253.47,-7.739,424.03,515.62,6052,LC0_FZ_250_Round18_filtered
25,12,2,-253.44,-7.667,593.047,509.16,12299,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.42,-6.832,424.26,490.96,6075,LC0_FZ_250_Round18_filtered
25,12,-0,-253.41,4.303,283.45,-417.22,518,LC0_FZ_250_Round18_filtered
25,12,0,-253.39,1.865,278.75,-241.06,48,LC0_FZ_250_Round18_filtered
25,12,0,-253.36,4.806,283.32,-442.05,505,LC0_FZ_250_Round18_filtered
25,12,0,-253.31,10.192,281.97,-593.06,370,LC0_FZ_250_Round18_filtered
25,12,2,-253.27,3.579,587.828,-356.74,11777,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-253.26,10.396,586.118,-589.06,11606,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-253.25,0.725,413.65,-104.29,5014,LC0_FZ_250_Round18_filtered
25,12,0,-253.24,10.714,281.84,-597.85,357,LC0_FZ_250_Round18_filtered
25,12,0,-253.23,4.781,283.33,-441.57,506,LC0_FZ_250_Round18_filtered
25,12,0,-253.23,-4.159,424.93,388.48,6142,LC0_FZ_250_Round18_filtered
25,12,4,-253.16,-5.945,762.473,451.4,18586,LC0_FZ_250_IA_4_filtered
25,12,0,-253.16,2.142,414.01,-268.06,5050,LC0_FZ_250_Round18_filtered
25,12,-0,-253.15,2.226,414.02,-272.85,5051,LC0_FZ_250_Round18_filtered
25,12,0,-253.14,6.054,418.21,-487.31,5470,LC0_FZ_250_Round18_filtered
25,12,0,-253.11,-4.069,424.95,385.54,6144,LC0_FZ_250_Round18_filtered
25,12,0,-253.1,-8.226,423.91,528.2,6040,LC0_FZ_250_Round18_filtered
25,12,4,-253.08,-10.139,761.423,534.68,18481,LC0_FZ_250_IA_4_filtered
25,12,0,-253.07,1.148,413.76,-159.81,5025,LC0_FZ_250_Round18_filtered
25,12,0,-253.06,-3.86,289.81,370.49,1154,LC0_FZ_250_Round18_filtered
25,12,4,-253.04,-9.067,761.693,515.71,18508,LC0_FZ_250_IA_4_filtered
25,12,0,-253.03,9.703,417.3,-580.64,5379,LC0_FZ_250_Round18_filtered
25,12,0,-253.02,2.126,414,-263.71,5049,LC0_FZ_250_Round18_filtered
25,12,-0,-253.01,5.596,418.33,-474.13,5482,LC0_FZ_250_Round18_filtered
25,12,0,-252.97,-5.981,424.47,462.46,6096,LC0_FZ_250_Round18_filtered
25,12,4,-252.96,2.016,751.974,-186.86,17536,LC0_FZ_250_IA_4_filtered
25,12,-0,-252.95,-7.108,289,495.49,1073,LC0_FZ_250_Round18_filtered
25,12,0,-252.92,2.908,283.8,-320.79,553,LC0_FZ_250_Round18_filtered
25,12,0,-252.92,9.249,417.41,-571.34,5390,LC0_FZ_250_Round18_filtered
25,12,0,-252.89,8.807,282.32,-568.24,405,LC0_FZ_250_Round18_filtered
25,12,0,-252.87,-7.561,288.88,507.58,1061,LC0_FZ_250_Round18_filtered
25,12,0,-252.84,2.374,278.87,-286.5,60,LC0_FZ_250_Round18_filtered
25,12,0,-252.82,8.35,417.64,-552.88,5413,LC0_FZ_250_Round18_filtered
25,12,0,-252.81,-2.214,425.42,241.89,6191,LC0_FZ_250_Round18_filtered
25,12,0,-252.77,4.965,418.48,-457.55,5497,LC0_FZ_250_Round18_filtered
25,12,2,-252.74,-8.568,592.828,524.49,12277,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-252.68,-10.031,592.458,548.55,12240,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-252.66,-7.306,762.133,486.32,18552,LC0_FZ_250_IA_4_filtered
25,12,2,-252.66,8.759,586.528,-561.32,11647,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.66,10.482,417.1,-595.99,5359,LC0_FZ_250_Round18_filtered
25,12,0,-252.65,1.603,413.88,-215.18,5037,LC0_FZ_250_Round18_filtered
25,12,4,-252.64,-7.34,762.123,489.58,18551,LC0_FZ_250_IA_4_filtered
25,12,0,-252.64,-1.493,425.6,169.02,6209,LC0_FZ_250_Round18_filtered
25,12,0,-252.63,6.961,282.78,-519.57,451,LC0_FZ_250_Round18_filtered
25,12,0,-252.62,-4.61,424.82,412.36,6131,LC0_FZ_250_Round18_filtered
25,12,4,-252.6,-9.121,761.683,517.23,18507,LC0_FZ_250_IA_4_filtered
25,12,4,-252.6,-7.782,762.013,497.51,18540,LC0_FZ_250_IA_4_filtered
25,12,2,-252.59,7.868,586.748,-537.27,11669,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.59,2.419,278.88,-290.37,61,LC0_FZ_250_Round18_filtered
25,12,0,-252.59,-7.699,424.04,514.86,6053,LC0_FZ_250_Round18_filtered
25,12,2,-252.58,9.695,586.298,-577.16,11624,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-252.58,-4.051,593.957,390.61,12390,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-252.57,11.364,585.868,-601.63,11581,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.56,3.358,418.89,-354.12,5538,LC0_FZ_250_Round18_filtered
25,12,0,-252.55,10.642,281.86,-597.54,359,LC0_FZ_250_Round18_filtered
25,12,0,-252.55,-7.835,424.01,512.38,6050,LC0_FZ_250_Round18_filtered
25,12,0,-252.52,-6.621,289.12,483.23,1085,LC0_FZ_250_Round18_filtered
25,12,0,-252.51,5.626,283.12,-476.77,485,LC0_FZ_250_Round18_filtered
25,12,2,-252.5,-5.83,593.507,457.16,12345,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.5,2.441,283.91,-283.24,564,LC0_FZ_250_Round18_filtered
25,12,0,-252.49,-8.662,423.8,538.28,6029,LC0_FZ_250_Round18_filtered
25,12,4,-252.48,-8.141,761.923,501.38,18531,LC0_FZ_250_IA_4_filtered
25,12,2,-252.48,3.105,587.948,-316.42,11789,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-252.46,-12.144,760.833,554.21,18422,LC0_FZ_250_IA_4_filtered
25,12,0,-252.46,-2.437,425.36,261.46,6185,LC0_FZ_250_Round18_filtered
25,12,0,-252.45,2.571,414.12,-307.13,5061,LC0_FZ_250_Round18_filtered
25,12,4,-252.44,-7.268,762.143,483.67,18553,LC0_FZ_250_IA_4_filtered
25,12,0,-252.44,2.617,283.87,-293.47,560,LC0_FZ_250_Round18_filtered
25,12,0,-252.44,8.142,417.69,-557.08,5418,LC0_FZ_250_Round18_filtered
25,12,0,-252.42,0.145,278.32,-35.9,5,LC0_FZ_250_Round18_filtered
25,12,0,-252.42,-0.541,425.83,62.3,6232,LC0_FZ_250_Round18_filtered
25,12,4,-252.34,11.518,754.823,-595.31,17821,LC0_FZ_250_IA_4_filtered
25,12,2,-252.33,-7.202,593.167,495.17,12311,LC0_FZ_250_Round18_IA_2_filtered
25,12,2,-252.29,-10.463,592.347,551.48,12229,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.29,8.593,417.58,-565.76,5407,LC0_FZ_250_Round18_filtered
25,12,2,-252.27,-2.941,594.237,316.45,12418,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-252.25,11.072,281.74,-601.41,347,LC0_FZ_250_Round18_filtered
25,12,2,-252.24,9.49,586.348,-579.02,11629,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-252.22,1.953,757.233,-164.38,18062,LC0_FZ_250_IA_4_filtered
25,12,0,-252.21,8.077,282.5,-538.77,423,LC0_FZ_250_Round18_filtered
25,12,0,-252.08,-6.703,289.1,480.44,1083,LC0_FZ_250_Round18_filtered
25,12,4,-252.07,-11.948,760.943,553.57,18433,LC0_FZ_250_IA_4_filtered
25,12,0,-252.06,5.867,418.26,-488.72,5475,LC0_FZ_250_Round18_filtered
25,12,4,-252.04,9.637,755.303,-568.94,17869,LC0_FZ_250_IA_4_filtered
25,12,2,-252.03,-7,593.217,482.13,12316,LC0_FZ_250_Round18_IA_2_filtered
25,12,-0,-252.03,-1.056,425.71,121.26,6220,LC0_FZ_250_Round18_filtered
25,12,4,-252.02,-11.872,760.963,549.52,18435,LC0_FZ_250_IA_4_filtered
25,12,0,-252.01,4.834,283.31,-441.57,504,LC0_FZ_250_Round18_filtered
25,12,2,-252,9.93,586.238,-582.28,11618,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.99,-9.106,423.69,546.5,6018,LC0_FZ_250_Round18_filtered
25,12,0,-251.97,-5.089,424.7,432.22,6119,LC0_FZ_250_Round18_filtered
25,12,0,-251.97,-5.021,424.72,431.46,6121,LC0_FZ_250_Round18_filtered
25,12,4,-251.96,-10.724,761.273,540.67,18466,LC0_FZ_250_IA_4_filtered
25,12,2,-251.91,-10.499,592.338,550.84,12228,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-251.82,-9.488,761.583,519.67,18497,LC0_FZ_250_IA_4_filtered
25,12,0,-251.82,8.819,417.52,-560.95,5401,LC0_FZ_250_Round18_filtered
25,12,4,-251.81,-12.15,760.843,552.3,18423,LC0_FZ_250_IA_4_filtered
25,12,0,-251.81,-5.448,424.61,447.26,6110,LC0_FZ_250_Round18_filtered
25,12,2,-251.77,11.424,585.858,-600.88,11580,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.77,5.309,283.19,-459.08,492,LC0_FZ_250_Round18_filtered
25,12,4,-251.76,6.868,755.993,-498.12,17938,LC0_FZ_250_IA_4_filtered
25,12,0,-251.75,-5.733,289.34,456.26,1107,LC0_FZ_250_Round18_filtered
25,12,0,-251.72,-7.653,424.05,511.92,6054,LC0_FZ_250_Round18_filtered
25,12,2,-251.7,-10.906,592.237,553.93,12218,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-251.68,-11.986,760.933,552.93,18432,LC0_FZ_250_IA_4_filtered
25,12,4,-251.67,-10.088,761.433,531.32,18482,LC0_FZ_250_IA_4_filtered
25,12,4,-251.65,6.732,756.033,-483.51,17942,LC0_FZ_250_IA_4_filtered
25,12,0,-251.65,1.575,278.67,-209.9,40,LC0_FZ_250_Round18_filtered
25,12,-0,-251.61,4.72,418.55,-437.06,5504,LC0_FZ_250_Round18_filtered
25,12,0,-251.6,-7.226,424.16,501.67,6065,LC0_FZ_250_Round18_filtered
25,12,0,-251.57,-4.819,289.57,422.47,1130,LC0_FZ_250_Round18_filtered
25,12,0,-251.54,11.355,416.88,-605.6,5337,LC0_FZ_250_Round18_filtered
25,12,0,-251.5,0.948,278.51,-134.36,24,LC0_FZ_250_Round18_filtered
25,12,-0,-251.5,-3.965,289.78,373.92,1151,LC0_FZ_250_Round18_filtered
25,12,-0,-251.5,-8.163,423.93,525.88,6042,LC0_FZ_250_Round18_filtered
25,12,0,-251.48,-8.71,423.79,536.58,6028,LC0_FZ_250_Round18_filtered
25,12,-0,-251.46,-8.471,288.65,530.07,1038,LC0_FZ_250_Round18_filtered
25,12,2,-251.44,1.501,588.348,-156.34,11829,LC0_FZ_250_Round18_IA_2_filtered
25,12,0,-251.43,6.297,418.15,-501.72,5464,LC0_FZ_250_Round18_filtered
25,12,0,-251.43,-8.632,423.81,537.97,6030,LC0_FZ_250_Round18_filtered
25,12,0,-251.43,-6.97,424.23,486.96,6072,LC0_FZ_250_Round18_filtered
25,12,4,-251.4,-12.142,760.853,548.23,18424,LC0_FZ_250_IA_4_filtered
25,12,2,-251.39,11.7,585.528,-608.34,11547,LC0_FZ_250_Round18_IA_2_filtered
25,12,4,-251.38,-11.008,761.203,538.14,18459,LC0_FZ_250_IA_4_filtered
25,12,-0,-251.33,9.732,417.29,-575.97,5378,LC0_FZ_250_Round18_filtered
25,12,0,-251.32,-6.141,289.24,469.13,1097,LC0_FZ_250_Round18_filtered
25,12,0,-251.31,-6.03,424.46,460.9,6095,LC0_FZ_250_Round18_filtered
25,12,0,-251.3,3.577,418.83,-377.53,5532,LC0_FZ_250_Round18_filtered
