RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index
25,12,0,-245.03,-11.92,29.97,566.25,A2356raw4.mat_Line2998
25,12,0,-246.14,-11.911,29.98,567.01,A2356raw4.mat_Line2999
25,12,0,-247.58,-11.913,29.99,566.38,A2356raw4.mat_Line3000
25,12,0,-249.11,-11.909,30,563.89,A2356raw4.mat_Line3001
25,12,0,-247.82,-11.911,30.01,560.65,A2356raw4.mat_Line3002
25,12,0,-246.42,-11.916,30.02,557.56,A2356raw4.mat_Line3003
25,12,-0,-245.53,-11.904,30.03,555.88,A2356raw4.mat_Line3004
25,12,0,-246.75,-11.87,30.04,589.92,A2356raw6.mat_Line3005
25,12,0,-246.1,-11.841,30.05,589.76,A2356raw6.mat_Line3006
25,12,0,-243.92,-11.853,30.06,559.42,A2356raw4.mat_Line3007
25,12,0,-244.37,-11.817,30.07,561.59,A2356raw4.mat_Line3008
25,12,0,-245.65,-11.784,30.08,563.12,A2356raw4.mat_Line3009
25,12,0,-247.93,-11.742,30.09,563.25,A2356raw4.mat_Line3010
25,12,0,-249.3,-11.694,30.1,561.82,A2356raw4.mat_Line3011
25,12,0,-250.36,-11.631,30.11,558.82,A2356raw4.mat_Line3012
25,12,0,-250.42,-11.549,30.12,554.65,A2356raw4.mat_Line3013
25,12,0,-247.52,-11.377,30.13,591.09,A2356raw6.mat_Line3014
25,12,-0,-249.8,-11.382,30.14,545.54,A2356raw4.mat_Line3015
25,12,0,-248.91,-11.294,30.15,543.86,A2356raw4.mat_Line3016
25,12,0,-248.22,-11.191,30.16,544.66,A2356raw4.mat_Line3017
25,12,0,-247.75,-11.09,30.17,547.15,A2356raw4.mat_Line3018
25,12,0,-247.25,-10.996,30.18,551.21,A2356raw4.mat_Line3019
25,12,0,-246.57,-10.909,30.19,555.24,A2356raw4.mat_Line3020
25,12,0,-246.89,-10.826,30.2,558.02,A2356raw4.mat_Line3021
25,12,-0,-248.38,-10.746,30.21,560.51,A2356raw4.mat_Line3022
25,12,0,-247,-10.594,30.22,591.34,A2356raw6.mat_Line3023
25,12,0,-248.56,-10.581,30.23,559.11,A2356raw4.mat_Line3024
25,12,0,-246.11,-10.422,30.25,554.66,A2356raw4.mat_Line3026
25,12,0,-248.42,-10.279,30.26,585.9,A2356raw6.mat_Line3027
25,12,0,-247.98,-10.219,30.27,585.6,A2356raw6.mat_Line3028
25,12,0,-246.91,-10.144,30.28,586.38,A2356raw6.mat_Line3029
25,12,0,-244.11,-10.152,30.29,555.57,A2356raw4.mat_Line3030
25,12,0,-244.55,-10.083,30.3,558.51,A2356raw4.mat_Line3031
25,12,0,-244.81,-10.02,30.31,561.61,A2356raw4.mat_Line3032
25,12,0,-245.28,-9.95,30.32,564.68,A2356raw4.mat_Line3033
25,12,0,-245.64,-9.875,30.33,567.02,A2356raw4.mat_Line3034
25,12,0,-247.05,-9.726,30.34,589.6,A2356raw6.mat_Line3035
25,12,0,-247.97,-9.655,30.35,588.2,A2356raw6.mat_Line3036
25,12,0,-248.88,-9.563,30.36,586.8,A2356raw6.mat_Line3037
25,12,0,-241.04,-9.579,30.37,564.12,A2356raw4.mat_Line3038
25,12,0,-239.29,-9.502,30.38,564.27,A2356raw4.mat_Line3039
25,12,0,-239.08,-9.427,30.39,565.66,A2356raw4.mat_Line3040
25,12,0,-238.54,-9.351,30.4,568.3,A2356raw4.mat_Line3041
25,12,0,-238.7,-9.258,30.41,571.55,A2356raw4.mat_Line3042
25,12,0,-247.49,-9.073,30.42,586.68,A2356raw6.mat_Line3043
25,12,0,-246.57,-8.99,30.43,586.82,A2356raw6.mat_Line3044
25,12,0,-247.32,-8.923,30.44,586.83,A2356raw6.mat_Line3045
25,12,0,-240.85,-8.916,30.45,579.78,A2356raw4.mat_Line3046
25,12,0,-240.91,-8.821,30.46,577.93,A2356raw4.mat_Line3047
25,12,0,-240.79,-8.73,30.47,574.98,A2356raw4.mat_Line3048
25,12,0,-239.88,-8.65,30.48,572.36,A2356raw4.mat_Line3049
25,12,0,-250.09,-8.481,30.49,581.55,A2356raw6.mat_Line3050
25,12,0,-249.16,-8.402,30.5,581.88,A2356raw6.mat_Line3051
25,12,0,-248.08,-8.312,30.51,582.35,A2356raw6.mat_Line3052
25,12,0,-238.53,-8.312,30.52,576.56,A2356raw4.mat_Line3053
25,12,0,-238.98,-8.223,30.53,579.81,A2356raw4.mat_Line3054
25,12,0,-240.23,-8.071,30.55,583.51,A2356raw4.mat_Line3056
25,12,-0,-249.36,-7.939,30.56,581.86,A2356raw6.mat_Line3057
25,12,0,-250.3,-7.861,30.57,581.53,A2356raw6.mat_Line3058
25,12,0,-242.52,-7.862,30.58,580.09,A2356raw4.mat_Line3059
25,12,-0,-251.15,-7.712,30.59,579.99,A2356raw6.mat_Line3060
25,12,0,-241.15,-7.703,30.6,577.01,A2356raw4.mat_Line3061
25,12,0,-240.62,-7.642,30.61,577.94,A2356raw4.mat_Line3062
25,12,0,-240.26,-7.561,30.62,579.65,A2356raw4.mat_Line3063
25,12,0,-239.66,-7.483,30.63,581.82,A2356raw4.mat_Line3064
25,12,0,-240.3,-7.407,30.64,584.28,A2356raw4.mat_Line3065
25,12,0,-250.08,-7.241,30.65,578.45,A2356raw6.mat_Line3066
25,12,0,-242.29,-7.255,30.66,586.43,A2356raw4.mat_Line3067
25,12,-0,-244.26,-7.175,30.67,586.43,A2356raw4.mat_Line3068
25,12,0,-245.19,-7.092,30.68,585.02,A2356raw4.mat_Line3069
25,12,0,-245.07,-7.009,30.69,583.48,A2356raw4.mat_Line3070
25,12,0,-244.47,-6.929,30.7,581.64,A2356raw4.mat_Line3071
25,12,-0,-253.81,-6.757,30.71,573.02,A2356raw6.mat_Line3072
25,12,0,-252.71,-6.668,30.72,571.31,A2356raw6.mat_Line3073
25,12,0,-252.36,-6.588,30.73,569.93,A2356raw6.mat_Line3074
25,12,0,-242.35,-6.596,30.74,582.26,A2356raw4.mat_Line3075
25,12,0,-242.9,-6.522,30.75,582.88,A2356raw4.mat_Line3076
25,12,0,-243.85,-6.435,30.76,582.86,A2356raw4.mat_Line3077
25,12,0,-245.53,-6.352,30.77,583.02,A2356raw4.mat_Line3078
25,12,0,-246.88,-6.271,30.78,582.7,A2356raw4.mat_Line3079
25,12,0,-256.82,-6.11,30.79,560.88,A2356raw6.mat_Line3080
25,12,0,-258.17,-6.032,30.8,559.79,A2356raw6.mat_Line3081
25,12,0,-247.26,-6.027,30.81,579.15,A2356raw4.mat_Line3082
25,12,0,-246.7,-5.945,30.82,577,A2356raw4.mat_Line3083
25,12,0,-245.8,-5.86,30.83,575.6,A2356raw4.mat_Line3084
25,12,0,-246.48,-5.79,30.84,574.83,A2356raw4.mat_Line3085
25,12,0,-245.9,-5.714,30.85,573.86,A2356raw4.mat_Line3086
25,12,0,-247.19,-5.626,30.86,573.41,A2356raw4.mat_Line3087
25,12,0,-258.38,-5.482,30.87,545.36,A2356raw6.mat_Line3088
25,12,0,-249.8,-5.467,30.88,571.36,A2356raw4.mat_Line3089
25,12,0,-252.15,-5.399,30.89,570.56,A2356raw4.mat_Line3090
25,12,0,-253.47,-5.318,30.9,569.01,A2356raw4.mat_Line3091
25,12,0,-254.3,-5.246,30.91,567.15,A2356raw4.mat_Line3092
25,12,0,-253.63,-5.167,30.92,564.84,A2356raw4.mat_Line3093
25,12,0,-252.43,-5.076,30.93,561.74,A2356raw4.mat_Line3094
25,12,0,-263.98,-4.917,30.94,527.04,A2356raw6.mat_Line3095
25,12,0,-263.19,-4.848,30.95,524.09,A2356raw6.mat_Line3096
25,12,0,-253.67,-4.844,30.96,553.97,A2356raw4.mat_Line3097
25,12,0,-255.29,-4.775,30.97,551.32,A2356raw4.mat_Line3098
25,12,0,-262,-4.6,30.98,514.95,A2356raw6.mat_Line3099
25,12,0,-259.24,-4.605,30.99,546.17,A2356raw4.mat_Line3100
25,12,0,-261.91,-4.526,31,543.21,A2356raw4.mat_Line3101
25,12,-0,-263.51,-4.449,31.01,540.41,A2356raw4.mat_Line3102
25,12,0,-264.5,-4.371,31.02,537.61,A2356raw4.mat_Line3103
25,12,0,-269.37,-4.115,31.04,491.32,A2356raw6.mat_Line3105
25,12,0,-262.11,-4.128,31.05,526.61,A2356raw4.mat_Line3106
25,12,0,-262.52,-4.036,31.06,522.28,A2356raw4.mat_Line3107
25,12,0,-262.92,-3.96,31.07,517.6,A2356raw4.mat_Line3108
25,12,0,-264.39,-3.879,31.08,512.78,A2356raw4.mat_Line3109
25,12,0,-266.18,-3.804,31.09,508.11,A2356raw4.mat_Line3110
25,12,0,-268.56,-3.73,31.1,503.44,A2356raw4.mat_Line3111
25,12,0,-265.36,-3.559,31.11,460.47,A2356raw6.mat_Line3112
25,12,0,-274.22,-3.565,31.12,493.64,A2356raw4.mat_Line3113
25,12,0,-275.46,-3.485,31.13,488.83,A2356raw4.mat_Line3114
25,12,0,-273.68,-3.319,31.15,477.07,A2356raw4.mat_Line3116
25,12,-0,-271.48,-3.246,31.16,471.04,A2356raw4.mat_Line3117
25,12,-0,-271.12,-3.086,31.17,424.48,A2356raw6.mat_Line3118
25,12,0,-269.93,-3,31.18,418.43,A2356raw6.mat_Line3119
25,12,0,-270.06,-2.929,31.2,447.14,A2356raw4.mat_Line3121
25,12,0,-272.3,-2.842,31.21,439.99,A2356raw4.mat_Line3122
25,12,0,-275.98,-2.771,31.22,432.68,A2356raw4.mat_Line3123
25,12,0,-279.1,-2.69,31.23,424.45,A2356raw4.mat_Line3124
25,12,0,-279.95,-2.607,31.24,416.53,A2356raw4.mat_Line3125
25,12,0,-275.79,-2.445,31.25,370.29,A2356raw6.mat_Line3126
25,12,0,-277.31,-2.294,31.27,353.52,A2356raw6.mat_Line3128
25,12,0,-271.23,-2.292,31.28,386.34,A2356raw4.mat_Line3129
25,12,0,-269.92,-2.211,31.29,379.36,A2356raw4.mat_Line3130
25,12,0,-269.61,-2.132,31.3,372.23,A2356raw4.mat_Line3131
25,12,0,-271.55,-2.046,31.31,364.32,A2356raw4.mat_Line3132
25,12,0,-272.16,-1.818,31.33,308.28,A2356raw6.mat_Line3134
25,12,-0,-272.98,-1.734,31.34,299.59,A2356raw6.mat_Line3135
25,12,0,-274.7,-1.651,31.35,290.12,A2356raw6.mat_Line3136
25,12,0,-282.42,-1.652,31.36,313.21,A2356raw4.mat_Line3137
25,12,0,-279.73,-1.569,31.37,303.45,A2356raw4.mat_Line3138
25,12,0,-275.7,-1.469,31.38,294.94,A2356raw4.mat_Line3139
25,12,0,-270.45,-1.304,31.4,278.69,A2356raw4.mat_Line3141
25,12,-0,-268.82,-0.999,31.43,214.63,A2356raw6.mat_Line3144
25,12,0,-281.03,-0.922,31.45,225.92,A2356raw4.mat_Line3146
25,12,0,-282.45,-0.862,31.46,212.55,A2356raw4.mat_Line3147
25,12,0,-282.07,-0.793,31.47,199.83,A2356raw4.mat_Line3148
25,12,0,-273.84,-0.626,31.48,160.78,A2356raw6.mat_Line3149
25,12,0,-273.59,-0.547,31.49,148.52,A2356raw6.mat_Line3150
25,12,0,-266.64,-0.283,31.53,142.1,A2356raw4.mat_Line3154
25,12,0,-268.79,-0.202,31.54,130.16,A2356raw4.mat_Line3155
25,12,0,-261.17,-0.047,31.55,89.04,A2356raw6.mat_Line3156
25,12,-0,-261.82,0.029,31.56,78.35,A2356raw6.mat_Line3157
25,12,0,-263.01,0.108,31.57,66.39,A2356raw6.mat_Line3158
25,12,0,-264.77,0.198,31.58,52.88,A2356raw6.mat_Line3159
25,12,0,-266.62,0.266,31.59,39.53,A2356raw6.mat_Line3160
25,12,0,-266.97,0.348,31.6,25.87,A2356raw6.mat_Line3161
25,12,0,-256.5,0.656,31.64,-18.57,A2356raw6.mat_Line3165
25,12,0,-254.21,0.739,31.65,-28.8,A2356raw6.mat_Line3166
25,12,0,-253.26,0.831,31.66,-39.18,A2356raw6.mat_Line3167
25,12,0,-253.6,0.912,31.67,-50.97,A2356raw6.mat_Line3168
25,12,0,-254.34,0.988,31.68,-63.85,A2356raw6.mat_Line3169
25,12,0,-269.04,0.987,31.69,-68.72,A2356raw4.mat_Line3170
25,12,0,-257.84,1.161,31.7,-90.24,A2356raw6.mat_Line3171
25,12,0,-249.98,1.478,31.75,-130.28,A2356raw4.mat_Line3176
25,12,-0,-251.93,1.534,31.76,-143.94,A2356raw4.mat_Line3177
25,12,0,-254.74,1.631,31.77,-159.33,A2356raw4.mat_Line3178
25,12,0,-257.59,1.705,31.78,-175.64,A2356raw4.mat_Line3179
25,12,0,-247.14,1.854,31.79,-188.96,A2356raw6.mat_Line3180
25,12,0,-248.84,1.935,31.8,-202.32,A2356raw6.mat_Line3181
25,12,0,-250.59,2.022,31.81,-215.53,A2356raw6.mat_Line3182
25,12,0,-251.34,2.103,31.82,-228.41,A2356raw6.mat_Line3183
25,12,0,-248.22,2.101,31.83,-234.96,A2356raw4.mat_Line3184
25,12,0,-243.77,2.178,31.84,-241.74,A2356raw4.mat_Line3185
25,12,0,-241.79,2.274,31.85,-249.62,A2356raw4.mat_Line3186
25,12,0,-241.16,2.35,31.86,-259.7,A2356raw4.mat_Line3187
25,12,0,-242.47,2.514,31.87,-273.91,A2356raw6.mat_Line3188
25,12,0,-241.22,2.603,31.88,-282.6,A2356raw6.mat_Line3189
25,12,0,-241.26,2.666,31.89,-292.38,A2356raw6.mat_Line3190
25,12,0,-241.93,2.754,31.9,-303.39,A2356raw6.mat_Line3191
25,12,0,-243.02,2.812,31.91,-315.05,A2356raw6.mat_Line3192
25,12,0,-246.69,2.821,31.92,-333.16,A2356raw4.mat_Line3193
25,12,0,-241.77,2.894,31.93,-339.31,A2356raw4.mat_Line3194
25,12,0,-240.32,3.149,31.95,-353.18,A2356raw6.mat_Line3196
25,12,0,-234.19,3.299,31.97,-364.89,A2356raw6.mat_Line3198
25,12,0,-232.22,3.384,31.98,-370,A2356raw6.mat_Line3199
25,12,0,-233.8,3.381,31.99,-381.42,A2356raw4.mat_Line3200
25,12,0,-235.32,3.459,32,-392,A2356raw4.mat_Line3201
25,12,0,-236.5,3.54,32.01,-401.48,A2356raw4.mat_Line3202
25,12,0,-237.27,3.628,32.02,-408.45,A2356raw4.mat_Line3203
25,12,0,-233.49,3.862,32.04,-416.71,A2356raw6.mat_Line3205
25,12,0,-229.32,3.865,32.05,-417.18,A2356raw4.mat_Line3206
25,12,0,-225.64,3.946,32.06,-419.01,A2356raw4.mat_Line3207
25,12,0,-223.41,4.036,32.07,-421.96,A2356raw4.mat_Line3208
25,12,0,-223.17,4.101,32.08,-427.87,A2356raw4.mat_Line3209
25,12,0,-224.79,4.183,32.09,-435.01,A2356raw4.mat_Line3210
25,12,-0,-227.36,4.257,32.1,-444.02,A2356raw4.mat_Line3211
25,12,0,-226.08,4.429,32.11,-449.36,A2356raw6.mat_Line3212
25,12,0,-226.71,4.503,32.12,-455.12,A2356raw6.mat_Line3213
25,12,0,-229.13,4.579,32.13,-461.02,A2356raw6.mat_Line3214
25,12,0,-234.9,4.568,32.14,-474,A2356raw4.mat_Line3215
25,12,0,-232.94,4.652,32.15,-476.32,A2356raw4.mat_Line3216
25,12,0,-228.92,4.748,32.16,-476.61,A2356raw4.mat_Line3217
25,12,-0,-225.25,4.827,32.17,-476.42,A2356raw4.mat_Line3218
25,12,0,-223.08,4.908,32.18,-477.34,A2356raw4.mat_Line3219
25,12,0,-223.2,4.981,32.19,-480.28,A2356raw4.mat_Line3220
25,12,0,-225.69,5.059,32.2,-486.67,A2356raw4.mat_Line3221
25,12,0,-229.28,5.142,32.21,-494.59,A2356raw4.mat_Line3222
25,12,0,-232.54,5.222,32.22,-503.47,A2356raw4.mat_Line3223
25,12,0,-236.53,5.319,32.23,-511.24,A2356raw4.mat_Line3224
25,12,0,-239.23,5.388,32.24,-516.99,A2356raw4.mat_Line3225
25,12,0,-239.38,5.477,32.25,-520.1,A2356raw4.mat_Line3226
25,12,0,-235.21,5.627,32.26,-517.33,A2356raw6.mat_Line3227
25,12,0,-233.49,5.633,32.27,-518.51,A2356raw4.mat_Line3228
25,12,0,-229.54,5.7,32.28,-516.32,A2356raw4.mat_Line3229
25,12,0,-226.98,5.795,32.29,-515.2,A2356raw4.mat_Line3230
25,12,0,-227.14,5.869,32.3,-517.37,A2356raw4.mat_Line3231
25,12,0,-228.37,5.951,32.31,-521.87,A2356raw4.mat_Line3232
25,12,0,-232.06,6.034,32.32,-528.87,A2356raw4.mat_Line3233
25,12,0,-235.89,6.107,32.33,-536.03,A2356raw4.mat_Line3234
25,12,0,-229.3,6.276,32.34,-533.73,A2356raw6.mat_Line3235
25,12,0,-243.84,6.269,32.35,-547.1,A2356raw4.mat_Line3236
25,12,0,-244.61,6.347,32.36,-549.44,A2356raw4.mat_Line3237
25,12,0,-243.07,6.422,32.37,-548.96,A2356raw4.mat_Line3238
25,12,0,-239.56,6.505,32.38,-545.53,A2356raw4.mat_Line3239
25,12,0,-236,6.587,32.39,-542.57,A2356raw4.mat_Line3240
25,12,0,-232.97,6.67,32.4,-540.06,A2356raw4.mat_Line3241
25,12,0,-231.77,6.754,32.41,-540.65,A2356raw4.mat_Line3242
25,12,0,-232.75,6.821,32.42,-544.83,A2356raw4.mat_Line3243
25,12,0,-235.38,6.913,32.43,-551.05,A2356raw4.mat_Line3244
25,12,0,-238.45,6.983,32.44,-558.07,A2356raw4.mat_Line3245
25,12,0,-242.94,7.076,32.45,-563.38,A2356raw4.mat_Line3246
25,12,0,-245.78,7.156,32.46,-566.66,A2356raw4.mat_Line3247
25,12,0,-248.61,7.222,32.47,-566.68,A2356raw4.mat_Line3248
25,12,0,-248.88,7.303,32.48,-563.26,A2356raw4.mat_Line3249
25,12,0,-247.02,7.39,32.49,-558.45,A2356raw4.mat_Line3250
25,12,0,-243.59,7.476,32.5,-553.92,A2356raw4.mat_Line3251
25,12,0,-239.69,7.56,32.51,-551.09,A2356raw4.mat_Line3252
25,12,0,-237.65,7.633,32.52,-551.39,A2356raw4.mat_Line3253
25,12,0,-237.27,7.722,32.53,-554.47,A2356raw4.mat_Line3254
25,12,0,-238.68,7.799,32.54,-559.45,A2356raw4.mat_Line3255
25,12,0,-241.95,7.882,32.55,-564.14,A2356raw4.mat_Line3256
25,12,0,-245.91,7.955,32.56,-567.9,A2356raw4.mat_Line3257
25,12,0,-249.44,8.028,32.57,-570.73,A2356raw4.mat_Line3258
25,12,0,-253.29,8.112,32.58,-570.9,A2356raw4.mat_Line3259
25,12,0,-253.97,8.183,32.59,-568.11,A2356raw4.mat_Line3260
25,12,0,-250.41,8.358,32.61,-555.48,A2356raw4.mat_Line3262
25,12,0,-246.96,8.425,32.62,-549.87,A2356raw4.mat_Line3263
25,12,0,-244.62,8.518,32.63,-546.75,A2356raw4.mat_Line3264
25,12,0,-243.66,8.597,32.64,-547.23,A2356raw4.mat_Line3265
25,12,0,-244.96,8.663,32.65,-551.89,A2356raw4.mat_Line3266
25,12,0,-247.66,8.746,32.66,-558.28,A2356raw4.mat_Line3267
25,12,0,-250.06,8.836,32.67,-563.43,A2356raw4.mat_Line3268
25,12,0,-253.95,8.91,32.68,-566.72,A2356raw4.mat_Line3269
25,12,0,-256.81,8.998,32.69,-566.43,A2356raw4.mat_Line3270
25,12,0,-257.61,9.079,32.7,-562.4,A2356raw4.mat_Line3271
25,12,0,-256.85,9.148,32.71,-555.08,A2356raw4.mat_Line3272
25,12,0,-254.4,9.231,32.72,-546.21,A2356raw4.mat_Line3273
25,12,-0,-249.21,9.392,32.74,-534.51,A2356raw4.mat_Line3275
25,12,0,-248.37,9.473,32.75,-536.06,A2356raw4.mat_Line3276
25,12,0,-249.32,9.553,32.76,-541.21,A2356raw4.mat_Line3277
25,12,0,-250.86,9.638,32.77,-547.9,A2356raw4.mat_Line3278
25,12,0,-253.62,9.719,32.78,-553.52,A2356raw4.mat_Line3279
25,12,0,-256.2,9.79,32.79,-557.27,A2356raw4.mat_Line3280
25,12,0,-257.64,9.878,32.8,-558.84,A2356raw4.mat_Line3281
25,12,0,-258.26,9.957,32.81,-556.5,A2356raw4.mat_Line3282
25,12,0,-257.31,10.039,32.82,-549.49,A2356raw4.mat_Line3283
25,12,0,-255.06,10.118,32.83,-540.63,A2356raw4.mat_Line3284
25,12,0,-252.79,10.188,32.84,-531.61,A2356raw4.mat_Line3285
25,12,0,-251.36,10.269,32.85,-525.55,A2356raw4.mat_Line3286
25,12,0,-251.05,10.349,32.86,-524.16,A2356raw4.mat_Line3287
25,12,0,-251.28,10.433,32.87,-527.11,A2356raw4.mat_Line3288
25,12,0,-252.63,10.506,32.88,-533.18,A2356raw4.mat_Line3289
25,12,0,-254.7,10.589,32.89,-538.18,A2356raw4.mat_Line3290
25,12,0,-256.33,10.663,32.9,-540.83,A2356raw4.mat_Line3291
25,12,0,-258.5,10.752,32.91,-541.47,A2356raw4.mat_Line3292
25,12,0,-260.15,10.832,32.92,-539.61,A2356raw4.mat_Line3293
25,12,0,-259.7,10.908,32.93,-536.01,A2356raw4.mat_Line3294
25,12,0,-257.02,10.987,32.94,-531.17,A2356raw4.mat_Line3295
25,12,0,-254.31,11.075,32.95,-527.13,A2356raw4.mat_Line3296
25,12,0,-252.21,11.151,32.96,-523.86,A2356raw4.mat_Line3297
25,12,0,-251.62,11.231,32.97,-522.01,A2356raw4.mat_Line3298
25,12,0,-250.77,11.393,32.98,-595.4,A2356raw6.mat_Line3299
25,12,0,-252.63,11.399,32.99,-526.52,A2356raw4.mat_Line3300
25,12,0,-254.39,11.469,33,-530.42,A2356raw4.mat_Line3301
25,12,0,-256.12,11.552,33.01,-532.92,A2356raw4.mat_Line3302
25,12,0,-258.27,11.628,33.02,-533.7,A2356raw4.mat_Line3303
25,12,-0,-258.46,11.697,33.03,-533.08,A2356raw4.mat_Line3304
25,12,0,-258.55,11.753,33.04,-529.95,A2356raw4.mat_Line3305
25,12,0,-257.24,11.806,33.05,-525.75,A2356raw4.mat_Line3306
25,12,0,-256.12,11.851,33.06,-519.52,A2356raw4.mat_Line3307
25,12,0,-251.2,11.922,33.08,-509.09,A2356raw4.mat_Line3309
25,12,0,-249.43,11.947,33.09,-507.66,A2356raw4.mat_Line3310
25,12,0,-248.36,11.966,33.1,-510.44,A2356raw4.mat_Line3311
25,12,0,-248.64,11.988,33.11,-516.03,A2356raw4.mat_Line3312
25,12,0,-251.9,12.006,33.12,-522.28,A2356raw4.mat_Line3313
25,12,0,-255.67,12.006,33.13,-529.48,A2356raw4.mat_Line3314
25,12,0,-259.88,12.006,33.14,-534.65,A2356raw4.mat_Line3315
25,12,0,-263.13,12.005,33.15,-538.57,A2356raw4.mat_Line3316
25,12,0,-263.3,12.009,33.16,-538.43,A2356raw4.mat_Line3317
25,12,0,-260.05,11.998,33.17,-532.84,A2356raw4.mat_Line3318
25,12,0,-255.88,11.995,33.18,-522.08,A2356raw4.mat_Line3319
25,12,0,-250.94,11.975,33.19,-508.49,A2356raw4.mat_Line3320
25,12,0,-245.07,11.956,33.2,-497.24,A2356raw4.mat_Line3321
25,12,0,-242.39,11.946,33.21,-490.97,A2356raw4.mat_Line3322
25,12,0,-242.84,11.932,33.22,-492.52,A2356raw4.mat_Line3323
25,12,0,-246.84,11.92,33.23,-501.42,A2356raw4.mat_Line3324
25,12,0,-252.16,11.912,33.24,-514.69,A2356raw4.mat_Line3325
25,12,0,-257.39,11.903,33.25,-529.38,A2356raw4.mat_Line3326
25,12,0,-259.91,11.903,33.26,-540.8,A2356raw4.mat_Line3327
25,12,0,-256.36,11.887,33.27,-614.54,A2356raw6.mat_Line3328
25,12,0,-258.15,11.896,33.28,-541.13,A2356raw4.mat_Line3329
25,12,0,-253.89,11.884,33.29,-528.17,A2356raw4.mat_Line3330
25,12,0,-248.97,11.883,33.3,-513.8,A2356raw4.mat_Line3331
25,12,0,-245.41,11.854,33.31,-500.82,A2356raw4.mat_Line3332
25,12,0,-242.45,11.833,33.32,-494.4,A2356raw4.mat_Line3333
25,12,0,-241.97,11.797,33.33,-493.58,A2356raw4.mat_Line3334
25,12,0,-243.64,11.763,33.34,-496.83,A2356raw4.mat_Line3335
25,12,0,-246.88,11.718,33.35,-504.31,A2356raw4.mat_Line3336
25,12,0,-246.56,11.587,33.36,-593.65,A2356raw6.mat_Line3337
25,12,0,-255.97,11.594,33.37,-526.05,A2356raw4.mat_Line3338
25,12,0,-259.52,11.539,33.38,-537.15,A2356raw4.mat_Line3339
25,12,0,-262.15,11.458,33.39,-542.95,A2356raw4.mat_Line3340
25,12,0,-263.18,11.274,33.4,-618.69,A2356raw6.mat_Line3341
25,12,0,-259.34,11.28,33.41,-536.74,A2356raw4.mat_Line3342
25,12,0,-257.6,11.091,33.42,-603.7,A2356raw6.mat_Line3343
25,12,0,-247.9,11.09,33.43,-518.61,A2356raw4.mat_Line3344
25,12,0,-243.87,10.975,33.44,-508.73,A2356raw4.mat_Line3345
25,12,0,-241.68,10.875,33.45,-502.31,A2356raw4.mat_Line3346
25,12,0,-241.76,10.779,33.46,-500.41,A2356raw4.mat_Line3347
25,12,0,-246.98,10.487,33.48,-581.4,A2356raw6.mat_Line3349
25,12,0,-254.61,10.488,33.49,-529.94,A2356raw4.mat_Line3350
25,12,0,-256.93,10.401,33.5,-542.13,A2356raw4.mat_Line3351
25,12,0,-256.95,10.325,33.51,-547.78,A2356raw4.mat_Line3352
25,12,0,-254.84,10.256,33.52,-547.51,A2356raw4.mat_Line3353
25,12,0,-252.45,10.192,33.53,-540.19,A2356raw4.mat_Line3354
25,12,0,-249.57,10.123,33.54,-530.18,A2356raw4.mat_Line3355
25,12,0,-252.24,10.006,33.55,-584.4,A2356raw6.mat_Line3356
25,12,0,-248.35,9.954,33.56,-575.48,A2356raw6.mat_Line3357
25,12,0,-243.88,9.953,33.57,-516.77,A2356raw4.mat_Line3358
25,12,0,-244.47,9.894,33.58,-521.73,A2356raw4.mat_Line3359
25,12,0,-247.24,9.818,33.59,-529.05,A2356raw4.mat_Line3360
25,12,0,-249.08,9.661,33.6,-585.31,A2356raw6.mat_Line3361
25,12,0,-253.61,9.672,33.61,-542.95,A2356raw4.mat_Line3362
25,12,0,-255.05,9.601,33.62,-544.99,A2356raw4.mat_Line3363
25,12,0,-257.06,9.44,33.63,-597.5,A2356raw6.mat_Line3364
25,12,-0,-257,9.349,33.64,-597.33,A2356raw6.mat_Line3365
25,12,0,-247.1,9.369,33.65,-536.75,A2356raw4.mat_Line3366
25,12,0,-245.37,9.284,33.66,-536.57,A2356raw4.mat_Line3367
25,12,0,-244.78,9.188,33.67,-540.29,A2356raw4.mat_Line3368
25,12,-0,-246.36,9.015,33.69,-551.27,A2356raw4.mat_Line3370
25,12,0,-247.27,8.925,33.7,-555.63,A2356raw4.mat_Line3371
25,12,0,-247.28,8.823,33.71,-558.26,A2356raw4.mat_Line3372
25,12,0,-247.9,8.733,33.72,-559.36,A2356raw4.mat_Line3373
25,12,0,-247.61,8.634,33.73,-558.57,A2356raw4.mat_Line3374
25,12,0,-246.01,8.55,33.74,-556.88,A2356raw4.mat_Line3375
25,12,0,-245.32,8.467,33.75,-555.65,A2356raw4.mat_Line3376
25,12,0,-244.32,8.385,33.76,-553.94,A2356raw4.mat_Line3377
25,12,0,-259.04,8.225,33.77,-589,A2356raw6.mat_Line3378
25,12,0,-243.28,8.207,33.78,-555.18,A2356raw4.mat_Line3379
25,12,0,-243.42,8.124,33.79,-559.54,A2356raw4.mat_Line3380
25,12,0,-243.11,8.06,33.8,-564.18,A2356raw4.mat_Line3381
25,12,0,-244.35,7.984,33.81,-568.22,A2356raw4.mat_Line3382
25,12,0,-246.48,7.921,33.82,-571.8,A2356raw4.mat_Line3383
