RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,0,-264.95,1.767,419.68,-219.41,6810,R20_FZ_250_filtered
25,12,0,-264.94,-3.644,256.45,389.96,1155,R20_FZ_250_filtered
25,12,0,-264.93,-4.865,289.94,460.07,2372,R20_FZ_250_filtered
25,12,0,-264.92,-4.497,256.24,441.75,1134,R20_FZ_250_filtered
25,12,0,-264.84,-4.529,256.23,444.85,1133,R20_FZ_250_filtered
25,12,0,-264.83,5.597,283.52,-495.78,1731,R20_FZ_250_filtered
25,12,0,-264.77,-5.343,289.82,482.23,2360,R20_FZ_250_filtered
25,12,0,-264.77,-2.748,290.47,316.28,2425,R20_FZ_250_filtered
25,12,0,-264.77,4.409,419.02,-444.45,6744,R20_FZ_250_filtered
25,12,-0,-264.75,6.71,418.44,-547.25,6686,R20_FZ_250_filtered
25,12,0,-264.72,4.237,283.86,-429.1,1765,R20_FZ_250_filtered
25,12,0,-264.67,6.573,249.47,-536.09,458,R20_FZ_250_filtered
25,12,0,-264.65,-4.106,425.33,421.75,7374,R20_FZ_250_filtered
25,12,0,-264.6,6.993,283.17,-548.96,1696,R20_FZ_250_filtered
25,12,0,-264.46,4.261,250.05,-433.9,516,R20_FZ_250_filtered
25,12,0,-264.46,-2.717,425.68,312.56,7409,R20_FZ_250_filtered
25,12,0,-264.4,-1.29,257.04,159.77,1214,R20_FZ_250_filtered
25,12,0,-264.38,-3.033,290.4,338,2418,R20_FZ_250_filtered
25,12,0,-264.34,7.028,283.16,-549.73,1695,R20_FZ_250_filtered
25,12,0,-264.32,4.118,419.09,-423.2,6751,R20_FZ_250_filtered
25,12,0,-264.31,-5.83,289.7,502.26,2348,R20_FZ_250_filtered
25,12,0,-264.31,-3.63,290.25,387.02,2403,R20_FZ_250_filtered
25,12,0,-264.26,5.911,418.64,-513.9,6706,R20_FZ_250_filtered
25,12,0,-264.19,-3.207,256.56,357.23,1166,R20_FZ_250_filtered
25,12,-0,-264.18,-1.391,290.81,175.46,2459,R20_FZ_250_filtered
25,12,0,-264.12,-5.39,289.81,484.41,2359,R20_FZ_250_filtered
25,12,0,-264.1,-4.459,256.25,439.12,1135,R20_FZ_250_filtered
25,12,0,-264.1,5.102,283.64,-473.75,1743,R20_FZ_250_filtered
25,12,0,-264.08,-0.861,290.95,105.17,2473,R20_FZ_250_filtered
25,12,0,-264.07,6.532,249.48,-534.37,459,R20_FZ_250_filtered
25,12,0,-263.98,-5.32,289.83,480.08,2361,R20_FZ_250_filtered
25,12,0,-263.96,-5.782,289.71,499.92,2349,R20_FZ_250_filtered
25,12,0,-263.87,-3.951,290.17,407.18,2395,R20_FZ_250_filtered
25,12,0,-263.81,7.461,283.05,-562.29,1684,R20_FZ_250_filtered
25,12,0,-263.8,-2.323,290.58,275.04,2436,R20_FZ_250_filtered
25,12,0,-263.77,3.305,284.09,-362.87,1788,R20_FZ_250_filtered
25,12,0,-263.7,5.74,283.48,-498.38,1727,R20_FZ_250_filtered
25,12,0,-263.67,3.064,250.35,-341.3,546,R20_FZ_250_filtered
25,12,0,-263.67,1.854,419.66,-224.21,6808,R20_FZ_250_filtered
25,12,0,-263.64,5.283,249.79,-481.79,490,R20_FZ_250_filtered
25,12,0,-263.61,-5.96,424.87,511.41,7328,R20_FZ_250_filtered
25,12,0,-263.59,3.926,250.13,-409.38,524,R20_FZ_250_filtered
25,12,0,-263.57,-0.873,257.15,107.52,1225,R20_FZ_250_filtered
25,12,0,-263.56,-5.108,425.08,476.81,7349,R20_FZ_250_filtered
25,12,0,-263.55,7.158,418.33,-559.18,6675,R20_FZ_250_filtered
25,12,0,-263.53,2.137,419.58,-260.51,6800,R20_FZ_250_filtered
25,12,0,-263.52,-4.396,290.06,434.65,2384,R20_FZ_250_filtered
25,12,0,-263.51,5.121,249.83,-477.78,494,R20_FZ_250_filtered
25,12,0,-263.49,6.167,249.57,-519.64,468,R20_FZ_250_filtered
25,12,0,-263.43,3.952,283.93,-406.44,1772,R20_FZ_250_filtered
25,12,0,-263.38,-4.997,425.11,469.38,7352,R20_FZ_250_filtered
25,12,0,-263.36,-4.892,256.14,462.25,1124,R20_FZ_250_filtered
25,12,0,-263.3,6.667,418.45,-544.61,6687,R20_FZ_250_filtered
25,12,0,-263.29,4.864,283.7,-458.06,1749,R20_FZ_250_filtered
25,12,0,-263.23,1.993,284.42,-241.59,1821,R20_FZ_250_filtered
25,12,0,-263.13,-3.535,256.48,379.89,1158,R20_FZ_250_filtered
25,12,0,-263.09,-5.435,425,489.08,7341,R20_FZ_250_filtered
25,12,0,-263.04,-5.751,289.72,497.77,2350,R20_FZ_250_filtered
25,12,0,-263.01,6.615,249.46,-536.07,457,R20_FZ_250_filtered
25,12,0,-262.99,7.615,418.21,-571.58,6663,R20_FZ_250_filtered
25,12,0,-262.93,-5.992,424.86,513.43,7327,R20_FZ_250_filtered
25,12,0,-262.9,7.217,418.31,-561.36,6673,R20_FZ_250_filtered
25,12,0,-262.87,7.007,249.36,-548.01,447,R20_FZ_250_filtered
25,12,0,-262.86,-4.576,256.22,447.67,1132,R20_FZ_250_filtered
25,12,0,-262.84,7.658,418.2,-572.83,6662,R20_FZ_250_filtered
25,12,0,-262.83,-5.863,289.69,504.28,2347,R20_FZ_250_filtered
25,12,0,-262.81,-4.84,289.95,457.76,2373,R20_FZ_250_filtered
25,12,0,-262.76,3.505,284.04,-374.03,1783,R20_FZ_250_filtered
25,12,0,-262.7,-3.79,425.41,403.46,7382,R20_FZ_250_filtered
25,12,0,-262.68,-3.965,256.37,410.76,1147,R20_FZ_250_filtered
