RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-251.14,8.101,586.698,-549.59,11664,LC0_FZ_250_IA-2_filtered
25,12,2,-251.12,-9.939,592.477,544.93,12242,LC0_FZ_250_IA-2_filtered
25,12,2,-251.1,11.005,585.958,-592.06,11590,LC0_FZ_250_IA-2_filtered
25,12,2,-251.02,11.854,585.738,-603.07,11568,LC0_FZ_250_IA-2_filtered
25,12,2,-250.96,-11.409,592.107,560.14,12205,LC0_FZ_250_IA-2_filtered
25,12,2,-250.92,8.82,586.518,-557.65,11646,LC0_FZ_250_IA-2_filtered
25,12,2,-250.81,0.992,588.478,-96.32,11842,LC0_FZ_250_IA-2_filtered
25,12,2,-250.8,5.657,587.308,-461.79,11725,LC0_FZ_250_IA-2_filtered
25,12,2,-250.77,10.373,586.128,-583.87,11607,LC0_FZ_250_IA-2_filtered
25,12,2,-250.74,6.242,587.158,-491.9,11710,LC0_FZ_250_IA-2_filtered
25,12,2,-250.71,-10.533,592.328,548.64,12227,LC0_FZ_250_IA-2_filtered
25,12,2,-250.64,-5.373,593.627,441.45,12357,LC0_FZ_250_IA-2_filtered
25,12,2,-250.63,-7.053,593.207,482.24,12315,LC0_FZ_250_IA-2_filtered
25,12,2,-250.59,7.617,586.818,-535.17,11676,LC0_FZ_250_IA-2_filtered
25,12,2,-250.47,-8.405,592.867,513.25,12281,LC0_FZ_250_IA-2_filtered
25,12,2,-250.46,0.962,588.488,-91.36,11843,LC0_FZ_250_IA-2_filtered
25,12,2,-250.44,7.931,586.738,-535.47,11668,LC0_FZ_250_IA-2_filtered
25,12,2,-250.31,6.676,587.048,-505.09,11699,LC0_FZ_250_IA-2_filtered
25,12,2,-250.24,11.609,585.408,-613.04,11535,LC0_FZ_250_IA-2_filtered
25,12,2,-250.22,11.287,585.298,-610.86,11524,LC0_FZ_250_IA-2_filtered
25,12,2,-250.2,-6.203,593.417,461.28,12336,LC0_FZ_250_IA-2_filtered
25,12,2,-250.2,-6.152,593.427,458.65,12337,LC0_FZ_250_IA-2_filtered
25,12,2,-250.16,11.254,585.288,-611.17,11523,LC0_FZ_250_IA-2_filtered
25,12,2,-249.94,-11.83,591.987,560.58,12193,LC0_FZ_250_IA-2_filtered
25,12,2,-249.93,1.039,588.468,-100.84,11841,LC0_FZ_250_IA-2_filtered
25,12,2,-249.81,-5.2,593.667,431.35,12361,LC0_FZ_250_IA-2_filtered
25,12,2,-249.74,-11.431,592.098,557.93,12204,LC0_FZ_250_IA-2_filtered
25,12,2,-249.73,-8.924,592.737,522.83,12268,LC0_FZ_250_IA-2_filtered
25,12,2,-249.71,11.214,585.278,-608.39,11522,LC0_FZ_250_IA-2_filtered
25,12,2,-249.7,11.708,585.778,-597.23,11572,LC0_FZ_250_IA-2_filtered
25,12,2,-249.54,-11.014,592.208,551.41,12215,LC0_FZ_250_IA-2_filtered
25,12,2,-249.49,8.057,586.708,-544.05,11665,LC0_FZ_250_IA-2_filtered
25,12,2,-249.47,12.161,585.618,-603.26,11556,LC0_FZ_250_IA-2_filtered
25,12,2,-249.35,-7.073,593.198,484.05,12314,LC0_FZ_250_IA-2_filtered
25,12,2,-249.28,-12.159,591.878,562.54,12182,LC0_FZ_250_IA-2_filtered
25,12,2,-249.13,-1.707,589.148,223.42,11909,LC0_FZ_250_IA-2_filtered
25,12,2,-249.12,5.783,587.278,-471.48,11722,LC0_FZ_250_IA-2_filtered
25,12,2,-249.08,-10.135,592.427,539.43,12237,LC0_FZ_250_IA-2_filtered
25,12,2,-248.9,10.359,585.068,-610.44,11501,LC0_FZ_250_IA-2_filtered
25,12,2,-248.88,2.547,583.118,-279.76,11306,LC0_FZ_250_IA-2_filtered
25,12,2,-248.88,-11.679,591.788,560.69,12173,LC0_FZ_250_IA-2_filtered
25,12,2,-248.81,-11.685,591.778,563.64,12172,LC0_FZ_250_IA-2_filtered
25,12,2,-248.8,9.401,586.368,-567.17,11631,LC0_FZ_250_IA-2_filtered
25,12,2,-248.8,-5.254,593.657,432.4,12360,LC0_FZ_250_IA-2_filtered
25,12,2,-248.79,7.135,586.938,-517.85,11688,LC0_FZ_250_IA-2_filtered
25,12,2,-248.75,6.612,587.068,-497.37,11701,LC0_FZ_250_IA-2_filtered
25,12,2,-248.69,0.888,588.498,-86.78,11844,LC0_FZ_250_IA-2_filtered
25,12,2,-248.66,-10.292,592.388,539.58,12233,LC0_FZ_250_IA-2_filtered
25,12,2,-248.57,9.839,586.258,-571.99,11620,LC0_FZ_250_IA-2_filtered
25,12,2,-248.56,10.309,585.058,-609.98,11500,LC0_FZ_250_IA-2_filtered
25,12,2,-248.55,6.659,587.058,-500.64,11700,LC0_FZ_250_IA-2_filtered
25,12,2,-248.55,6.224,587.168,-487.31,11711,LC0_FZ_250_IA-2_filtered
25,12,2,-248.49,8.412,586.618,-546.08,11656,LC0_FZ_250_IA-2_filtered
25,12,2,-248.41,11.546,585.378,-599.72,11532,LC0_FZ_250_IA-2_filtered
25,12,2,-248.4,7.542,586.838,-526.38,11678,LC0_FZ_250_IA-2_filtered
25,12,2,-248.4,-3.879,593.997,377.16,12394,LC0_FZ_250_IA-2_filtered
