AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.98,244.99,-8.91,-73.2,-248.66,0.003,-0.01,8.57,0.09,0.0358,0.2944,11.89,44420.81,7.57,91.23,0.513,-0,-0.9998,119.48,123.38,122.74,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",11
78.98,245,-9.81,-76.75,-246.71,0.013,1.46,9.13,0.09,0.0397,0.3111,11.8,44420.4,7.56,91.28,0.55,-0,-0.9998,119.39,123.32,122.72,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",12
79.01,245.01,-11.21,-81.87,-246.76,0.007,2,9.95,0.09,0.0454,0.3318,11.78,44419.94,7.57,91.3,0.59,-0,-0.9998,119.41,123.27,122.78,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",13
78.99,245.02,-12.31,-87.31,-247.34,0.01,1.66,11.38,0.16,0.0498,0.353,11.78,25775.94,7.57,91.28,0.632,-0,-0.9997,119.46,123.16,122.82,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",14
78.97,245.03,-14.01,-94.31,-249.11,-0.002,0.54,11.6,0.03,0.0562,0.3786,11.85,160257.17,7.57,91.29,0.673,-0,-1,119.52,123.07,122.86,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",15
79,245.04,-14.8,-101.64,-252.13,0.01,-0.21,12.18,0.09,0.0587,0.4031,11.93,44428.74,7.57,91.34,0.709,-0,-0.9998,119.54,123.1,122.88,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",16
79.01,245.05,-14.24,-108.65,-254.76,0.016,-0.68,13.24,0.16,0.0559,0.4265,11.99,25780.9,7.57,91.36,0.763,-0,-0.9997,119.63,123.03,122.84,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",17
78.98,245.06,-13.22,-115.16,-256.7,0.004,-0.16,13.8,0.09,0.0515,0.4486,11.98,44427.62,7.57,91.42,0.789,-0,-0.9998,119.63,122.94,122.76,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",18
78.98,245.07,-11.74,-120.59,-256.22,0.013,0.13,14.21,0.09,0.0458,0.4706,11.91,44416.7,7.57,91.46,0.832,-0,-0.9998,119.63,122.92,122.72,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",19
79.01,245.08,-9.78,-125.52,-254.21,0.006,0.76,14.67,0.09,0.0385,0.4938,11.84,44364.66,7.57,91.51,0.868,-0,-0.9998,119.56,122.9,122.66,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20
78.99,245.09,-8.52,-129.53,-250.95,0.007,1.72,15.12,0.16,0.0339,0.5161,11.81,25731.93,7.57,91.52,0.896,-0,-0.9997,119.54,122.88,122.64,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",21
78.96,245.1,-7.77,-132.91,-247.75,0.013,2.98,15.9,0.09,0.0314,0.5365,11.84,44332.61,7.57,91.53,0.941,-0,-0.9998,119.48,122.77,122.58,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",22
79,245.11,-8.29,-136.94,-245.68,0.02,3.76,16.53,0.09,0.0337,0.5574,11.92,44331.86,7.57,91.51,0.985,-0,-0.9998,119.46,122.72,122.58,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",23
79.01,245.12,-9.51,-141.42,-245.37,0.014,4.76,17.39,0.09,0.0387,0.5764,12.01,44331.24,7.57,91.49,1.021,-0,-0.9998,119.39,122.72,122.52,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24
78.98,245.13,-10.89,-146.86,-245.78,0.006,4.18,18.72,0.03,0.0443,0.5975,12.05,160050.34,7.57,91.48,1.051,-0,-1,119.46,122.74,122.54,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25
78.98,245.14,-11.4,-153.08,-247.69,0.001,4.01,20.78,0.09,0.046,0.618,12.02,44360.95,7.57,91.48,1.087,-0,-0.9998,119.44,122.68,122.56,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",26
79.01,245.15,-11.46,-159.64,-250.26,0.019,3.43,22.48,0.09,0.0458,0.6379,11.95,44349.71,7.57,91.48,1.137,-0,-0.9998,119.37,122.61,122.43,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",27
79,245.16,-10.52,-166.16,-252.45,0.007,2.72,24.38,0.03,0.0417,0.6582,11.89,160004.94,7.57,91.53,1.173,-0,-1,119.35,122.63,122.41,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",28
78.98,245.17,-9.18,-171.76,-254.58,0.012,3.31,25.47,0.09,0.0361,0.6747,11.87,44348.19,7.57,91.58,1.214,-0,-0.9998,119.33,122.59,122.33,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",29
78.99,245.18,-7.24,-176.25,-254.79,0.01,4.04,26.24,0.03,0.0284,0.6917,11.91,160036.25,7.57,91.57,1.253,-0,-1,119.26,122.5,122.25,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",30
79.01,245.19,-5.13,-181.05,-252.99,0.012,3.97,26.86,0.16,0.0203,0.7156,11.97,25757.61,7.57,91.57,1.287,-0,-0.9997,119.24,122.52,122.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",31
78.99,245.2,-4.14,-184.43,-250.53,0.014,5.49,26.31,0.03,0.0165,0.7362,12.06,160105.31,7.57,91.6,1.322,-0,-1,119.11,122.48,122.15,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",32
78.98,245.21,-3.35,-187.97,-247.11,0.013,5.92,26.33,0.16,0.0136,0.7607,12.1,25750.62,7.57,91.6,1.368,-0,-0.9997,119.09,122.44,122.05,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",33
79,245.22,-3.77,-191.05,-244.71,0.014,6.49,26.32,-0.04,0.0154,0.7807,12.06,-99474.45,7.57,91.62,1.408,-0,-1.0001,118.99,122.39,122.05,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",34
79.01,245.23,-5.35,-195.39,-244.15,0.013,7.1,26.17,-0.04,0.0219,0.8003,11.97,-99495.02,7.57,91.6,1.456,-0,-1.0001,118.96,122.35,122.01,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",35
78.97,245.24,-7.34,-200.35,-243.74,0.007,6.39,26.33,0.09,0.0301,0.822,11.92,44321.68,7.57,91.54,1.484,-0,-0.9998,118.92,122.37,122.11,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",36
78.99,245.25,-9.12,-205.96,-245.1,0.007,5.88,26.77,0.09,0.0372,0.8403,11.87,44320.57,7.57,91.48,1.529,-0,-0.9998,118.99,122.37,122.17,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",37
79.01,245.26,-10.39,-211.88,-247.81,0.014,6.06,27.24,0.03,0.0419,0.855,11.9,159861.58,7.57,91.44,1.569,-0,-1,118.99,122.35,122.25,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",38
78.99,245.27,-10.75,-217.79,-249.74,0.007,5.42,27.62,0.09,0.043,0.8721,11.96,44349.56,7.57,91.45,1.605,-0,-0.9998,118.96,122.39,122.29,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",39
78.97,245.28,-10.16,-222.76,-251.3,0.009,5.71,27.91,0.03,0.0404,0.8864,12.05,160188.23,7.57,91.41,1.653,-0,-1,118.9,122.39,122.37,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",40
79,245.29,-8.77,-227.56,-252.44,0.004,7.09,27.93,0.03,0.0347,0.9014,12.07,160221.97,7.58,91.36,1.688,-0,-1,118.88,122.35,122.35,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",41
79.01,245.3,-6.78,-231.57,-251.03,0.001,7.72,27.98,0.03,0.027,0.9225,12.04,160292.38,7.58,91.34,1.728,-0,-1,118.88,122.35,122.41,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",42
78.98,245.31,-5.69,-235.27,-247.58,0.003,7.38,27.12,0.09,0.023,0.9503,11.96,44417.59,7.58,91.31,1.757,-0,-0.9998,118.79,122.33,122.41,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",43
78.99,245.32,-4.49,-238.35,-244.96,0.006,8.2,27.13,0.09,0.0183,0.973,11.89,44385.03,7.58,91.27,1.817,-0,-0.9998,118.73,122.37,122.43,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",44
79.01,245.33,-4.5,-241.43,-242.52,0.009,9.05,27.1,0.03,0.0185,0.9955,11.89,160168.36,7.57,91.25,1.853,-0,-1,118.71,122.28,122.41,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",45
78.99,245.34,-4.94,-245.15,-241.59,0.013,9.45,28.04,0.09,0.0204,1.0148,11.93,44382.92,7.57,91.22,1.89,-0,-0.9998,118.62,122.24,122.47,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",46
78.98,245.35,-5.95,-249.03,-241.85,0.01,9.36,29.14,0.09,0.0246,1.0297,12.02,44360.94,7.57,91.19,1.937,-0,-0.9998,118.62,122.19,122.52,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",47
79,245.36,-7.06,-254.01,-242.93,0.007,8.92,30.54,0.03,0.0291,1.0456,12.1,160043.61,7.58,91.19,1.978,-0,-1,118.71,122.22,122.58,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",48
79.01,245.37,-8.02,-258.84,-244.46,0.009,8.48,31.77,0.09,0.0328,1.0588,12.11,44327.75,7.57,91.19,2.013,-0,-0.9998,118.73,122.15,122.64,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",49
78.98,245.38,-8.13,-264.13,-247.27,0.003,8.75,32.62,0.03,0.0329,1.0682,12.09,159960.19,7.58,91.17,2.059,-0,-1,118.71,122.06,122.66,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",50
78.98,245.39,-7.59,-268.64,-248.52,0.006,8.35,33,0.03,0.0305,1.0809,12.02,159954.75,7.58,91.14,2.106,-0,-1,118.66,121.97,122.72,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",51
79.01,245.4,-6.18,-272.98,-249.55,0.007,9.09,33.25,0.09,0.0248,1.0939,11.94,44323.18,7.57,91.13,2.157,-0,-0.9998,118.73,121.95,122.78,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",52
79,245.41,-5.35,-276.38,-248.68,0.003,9.62,32.2,0.09,0.0215,1.1114,11.93,44301.36,7.58,91.11,2.194,-0,-0.9998,118.69,121.93,122.8,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",53
78.98,245.42,-4.23,-279.78,-245.95,0.017,9.29,31.28,0.09,0.0172,1.1376,11.99,44320.69,7.57,91.09,2.231,-0,-0.9998,118.6,121.89,122.82,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",54
78.99,245.43,-3.37,-282.39,-243.25,0.013,9.96,30.45,0.09,0.0139,1.1609,12.09,44340.09,7.57,91.09,2.265,-0,-0.9998,118.64,121.84,122.88,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",55
79.01,245.44,-3.56,-285,-240.95,0.014,10.68,29.74,0.16,0.0148,1.1828,12.16,25746.91,7.57,91.04,2.31,-0,-0.9997,118.56,121.82,122.88,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",56
78.98,245.45,-4.32,-288.24,-239.49,0.004,11.01,29.5,0.03,0.018,1.2036,12.18,160073.5,7.58,91.01,2.35,-0,-1,118.54,121.78,122.88,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",57
78.98,245.46,-5.67,-291.97,-239.85,0.01,11.67,30.15,0.16,0.0237,1.2173,12.14,25739.16,7.57,90.96,2.396,-0,-0.9997,118.64,121.82,122.88,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",58
79.01,245.47,-7.01,-296.18,-240.03,0.016,11.01,31.32,0.09,0.0292,1.2339,12.07,44334.77,7.57,90.95,2.416,-0,-0.9998,118.69,121.82,122.9,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",59
79,245.48,-8.17,-301.14,-241.81,0.003,10.71,32.24,0.03,0.0338,1.2454,12,159986.53,7.58,90.97,2.447,-0,-1,118.77,121.8,122.92,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",60
78.98,245.49,-8.87,-305.66,-243.9,0.006,10.73,33,0.03,0.0364,1.2532,11.97,160056.56,7.58,90.98,2.479,-0,-1,118.77,121.78,122.9,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",61
78.99,245.5,-7.99,-309.86,-244.76,0.001,10.47,34.16,0.16,0.0326,1.266,12,25760.37,7.58,90.97,2.52,-0,-0.9997,118.77,121.78,122.96,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",62
79.01,245.51,-6.88,-313.6,-245.51,0.016,10.79,34.7,-0.04,0.028,1.2774,12.09,-99556.8,7.57,90.99,2.562,-0,-1.0001,118.77,121.82,122.94,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",63
78.99,245.52,-4.54,-316.84,-244.66,0.014,11.34,35.44,0.16,0.0186,1.295,12.16,25764.75,7.57,91.02,2.592,-0,-0.9997,118.86,121.8,122.96,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",64
78.97,245.53,-2.04,-319.93,-242.8,0.023,11.66,36.04,0.09,0.0084,1.3177,12.19,44367.38,7.57,91.06,2.64,-0,-0.9998,118.84,121.75,123.02,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",65
79.01,245.54,-0.35,-321.61,-239.92,0.02,12.36,36,0.16,0.0015,1.3405,12.15,25732.63,7.57,91.05,2.691,-0,-0.9997,118.84,121.67,122.96,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",66
79.01,245.55,0.29,-323.9,-236.58,0.007,11.7,35.71,0.09,-0.0012,1.3691,12.08,44323.5,7.57,91.06,2.709,-0,-0.9998,118.79,121.62,122.96,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",67
78.97,245.56,-0.26,-325.6,-234.71,0.01,12.25,35.45,0.16,0.0011,1.3872,12.02,25713.41,7.57,91.04,2.746,-0,-0.9997,118.77,121.58,122.94,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",68
78.99,245.57,-1.46,-328.69,-234.36,0.003,12.13,35.85,0.09,0.0062,1.4025,12,44330.14,7.57,91.04,2.798,-0,-0.9998,118.77,121.49,122.98,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",69
79.01,245.58,-2.95,-331.95,-235.61,0.007,13.61,36.56,0.09,0.0125,1.4089,12.03,44317.94,7.57,91.03,2.844,-0,-0.9998,118.79,121.49,123.02,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",70
78.99,245.59,-3.85,-335.85,-236.86,0.012,13.61,37.92,0.03,0.0163,1.4179,12.11,159848.5,7.57,91.03,2.891,-0,-1,118.86,121.49,123,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",71
78.98,245.6,-4.73,-340.21,-238.5,0.01,13.17,38.31,0.09,0.0198,1.4265,12.2,44293.82,7.57,91,2.927,-0,-0.9998,118.96,121.49,123.02,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",72
79,245.61,-5.28,-344.1,-240.4,0.013,13.98,38.04,0.09,0.022,1.4314,12.22,44281.67,7.57,90.97,2.97,-0,-0.9998,118.96,121.47,123.06,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",73
79.01,245.62,-5.43,-347.97,-241.38,0.006,14.3,36.87,0.03,0.0225,1.4416,12.17,159827.95,7.57,90.94,3.021,-0,-1,118.96,121.56,123.1,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",74
78.98,245.63,-4.93,-351.84,-241.83,0.007,14.75,35.35,-0.04,0.0204,1.4549,12.09,-99417.23,7.57,90.94,3.066,-0,-1.0001,118.99,121.49,123.12,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",75
78.98,245.64,-3.75,-354.93,-240.68,0.012,15.35,34.19,0.09,0.0156,1.4747,12.01,44296.34,7.57,90.92,3.102,-0,-0.9998,119.01,121.49,123.14,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",76
79.01,245.65,-2.86,-357.39,-238.4,0.009,15.3,32.94,0.03,0.012,1.4991,12.01,159769.47,7.57,90.94,3.152,-0,-1,118.94,121.47,123.14,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",77
79,245.66,-2.45,-359.39,-235.34,0.01,14.98,31.92,0.03,0.0104,1.5271,12.04,159801.77,7.57,91,3.18,-0,-1,118.9,121.44,123.18,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",78
78.97,245.67,-2.54,-361.87,-233.11,0.009,13.75,31.72,0.16,0.0109,1.5523,12.12,25694.81,7.57,91.06,3.239,-0,-0.9997,118.81,121.38,123.2,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",79
79,245.68,-3.58,-363.87,-231.67,0.004,13.62,31.96,0.09,0.0155,1.5706,12.2,44309.12,7.56,91.1,3.268,-0,-0.9998,118.81,121.36,123.28,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",80
79.01,245.69,-5.01,-366.84,-232.16,0.012,13.74,32.78,0.09,0.0216,1.5801,12.19,44317.05,7.56,91.15,3.316,-0,-0.9998,118.81,121.38,123.36,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",81
78.98,245.7,-6.67,-370.25,-233.07,0.004,13.7,33.62,0.09,0.0286,1.5886,12.17,44294.89,7.56,91.18,3.349,-0,-0.9998,118.92,121.4,123.46,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",82
78.98,245.71,-7.57,-373.68,-235.68,0.009,15.17,34.65,0.16,0.0321,1.5855,12.1,25684.86,7.56,91.22,3.381,-0,-0.9997,118.96,121.4,123.51,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",83
79.01,245.72,-7.7,-378.2,-238.3,0.016,15.73,35.54,0.09,0.0323,1.5871,12.03,44208.7,7.56,91.28,3.429,-0,-0.9998,119.11,121.42,123.57,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",84
79,245.73,-7.27,-382.55,-240.97,0.01,16.7,35.66,0.09,0.0302,1.5875,12.02,44227.66,7.56,91.3,3.461,-0,-0.9998,119.09,121.42,123.61,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",85
78.98,245.74,-6.1,-386.91,-242.03,0.019,16.71,35.45,0.16,0.0252,1.5986,12.07,25693.11,7.55,91.34,3.507,-0,-0.9997,119.07,121.44,123.69,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",86
79,245.75,-4.32,-390.16,-241.93,0.022,16.86,35.45,0.09,0.0179,1.6127,12.15,44295.8,7.55,91.32,3.535,-0,-0.9998,119.07,121.49,123.69,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",87
79.01,245.76,-2.78,-393.25,-239.47,0.012,15.08,34.93,0.03,0.0116,1.6421,12.21,159990.36,7.55,91.29,3.578,-0,-1,119.03,121.51,123.73,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",88
78.98,245.77,-1.27,-394.64,-236.02,0.014,13.71,35.08,0.16,0.0054,1.672,12.21,25749.48,7.55,91.25,3.616,-0,-0.9997,118.94,121.47,123.75,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",89
78.98,245.78,-0.31,-395.69,-233.19,0.003,12.81,35.57,0.09,0.0013,1.6969,12.17,44310.66,7.55,91.2,3.644,-0,-0.9998,118.86,121.44,123.71,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",90
79,245.79,-0.5,-396.64,-231.85,0.02,13.06,36.57,0.09,0.0022,1.7108,12.11,44277.32,7.55,91.18,3.691,-0,-0.9998,118.92,121.42,123.71,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",91
79,245.8,-1.64,-397.71,-232.32,0.013,14.69,37.6,0.16,0.0071,1.7119,12.06,25704.27,7.55,91.16,3.727,-0,-0.9997,118.92,121.49,123.67,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",92
78.97,245.81,-2.72,-399.87,-233.57,0.001,15.87,39.05,0.09,0.0116,1.712,12.08,44252.66,7.55,91.14,3.767,-0,-0.9998,119.07,121.53,123.73,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",93
78.99,245.82,-3.85,-403,-236,0.01,16.85,40.15,-0.04,0.0163,1.7076,12.13,-99219.35,7.55,91.14,3.8,-0,-1.0001,119.14,121.58,123.75,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",94
79,245.83,-4.26,-407.21,-238.98,0.012,17.62,40.96,0.09,0.0178,1.7039,12.22,44207.31,7.55,91.13,3.845,-0,-0.9998,119.2,121.56,123.75,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",95
78.98,245.84,-3.71,-412.03,-242.35,0.009,18.61,41.32,0.09,0.0153,1.7001,12.24,44174.5,7.55,91.11,3.88,-0,-0.9998,119.24,121.67,123.77,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",96
78.97,245.85,-2.74,-416.7,-243.8,0.012,18.17,41.06,0.09,0.0112,1.7091,12.19,44171.83,7.54,91.14,3.928,-0,-0.9998,119.24,121.73,123.75,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",97
78.99,245.86,-1.5,-420.55,-243.92,-0.005,17.83,40.24,0.09,0.0062,1.7242,12.14,44138.98,7.55,91.18,3.964,-0,-0.9998,119.2,121.78,123.81,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",98
78.99,245.87,-0.67,-423.36,-241.4,0.01,15.76,38.62,0.09,0.0028,1.7537,12.08,44115.8,7.54,91.26,4.009,-0,-0.9998,119.2,121.78,123.73,24.9,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",99
78.96,245.88,0.24,-425.05,-238.59,0.01,14.7,37.57,0.09,-0.001,1.7815,12.05,44134.11,7.54,91.29,4.048,-0,-0.9998,119.14,121.71,123.71,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",100
78.98,245.89,-0.03,-425.18,-234.67,0.006,13.71,36.05,0.03,0.0001,1.8118,12.09,159220.11,7.54,91.31,4.092,-0,-1,119.09,121.73,123.71,24.9,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",101
78.99,245.9,-1.01,-425.48,-233.57,0.013,14.96,35.49,0.03,0.0043,1.8216,12.17,159247.98,7.54,91.31,4.135,-0,-1,119.09,121.75,123.67,24.91,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",102
78.97,245.91,-2.7,-425.61,-232.37,0.004,16.25,35.44,0.16,0.0116,1.8316,12.22,25624.34,7.54,91.26,4.161,-0,-0.9997,119.14,121.75,123.63,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",103
78.95,245.92,-4.74,-427.01,-233.18,0.012,18.12,35.93,0.03,0.0203,1.8312,12.25,159454.81,7.54,91.21,4.207,-0,-1,119.24,121.75,123.67,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",104
