AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.71,313.11,-1.76,-270.52,-190.9,0.007,7.29,20.66,-0.04,0.0092,1.4171,11.92,-99648.6,7.67,91.59,2.607,-0,-1.0001,120.51,122.68,124.86,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2557
78.68,313.12,-2.19,-271.94,-190.65,0.02,7.89,22.34,0.03,0.0115,1.4264,11.89,160187.89,7.67,91.57,2.643,-0,-1,120.49,122.68,124.96,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2558
78.68,313.13,-2.83,-274.54,-191.33,-0.003,8.48,24.26,0.09,0.0148,1.4349,11.93,44357.44,7.67,91.6,2.671,-0,-0.9998,120.51,122.79,125.02,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2559
78.71,313.14,-3.18,-278.15,-193.4,0.01,8.74,26.38,0.09,0.0164,1.4382,12,44314.2,7.67,91.59,2.724,-0,-0.9998,120.62,122.81,125.08,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2560
78.7,313.15,-3.6,-283.15,-195.44,0.013,7.68,27.52,0.09,0.0184,1.4488,12.09,44302.46,7.67,91.57,2.76,-0,-0.9998,120.62,122.81,125.14,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2561
78.67,313.16,-3.25,-287.67,-196.68,0.014,6.36,28.16,0.09,0.0165,1.4626,12.12,44290.72,7.67,91.56,2.796,-0,-0.9998,120.57,122.83,125.18,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2562
78.7,313.17,-2.22,-291.7,-198.03,0.009,6.69,28.29,0.09,0.0112,1.473,12.09,44299.41,7.67,91.52,2.835,-0,-0.9998,120.62,122.9,125.2,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2563
78.72,313.18,-0.47,-294.64,-197.62,0.012,6.6,28.07,0.09,0.0024,1.4909,12.04,44297.68,7.67,91.5,2.876,-0,-0.9998,120.53,122.92,125.22,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2564
78.68,313.19,0.82,-296.62,-195.41,0.003,6.6,27.08,0.09,-0.0042,1.518,11.97,44275.04,7.67,91.49,2.925,-0,-0.9998,120.53,122.9,125.2,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2565
78.68,313.2,2.06,-297.06,-192.73,0.004,6.93,26.21,0.09,-0.0107,1.5413,11.97,44263.47,7.67,91.47,2.955,-0,-0.9998,120.53,122.85,125.24,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2566
78.71,313.21,1.86,-297.04,-189.91,0.006,7.48,24.52,0.03,-0.0098,1.5641,12.04,159759.23,7.67,91.46,3.026,-0,-1,120.44,122.9,125.26,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2567
78.7,313.22,0.3,-297.03,-187.68,0.01,7.88,22.66,0.03,-0.0016,1.5826,12.15,159678.38,7.67,91.49,3.068,-0,-1,120.38,122.79,125.26,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2568
78.67,313.23,-1.72,-297.79,-187.07,0.007,8.81,21.84,0.03,0.0092,1.5918,12.22,159745.84,7.67,91.5,3.109,-0,-1,120.38,122.74,125.32,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2569
78.69,313.24,-3.86,-300.12,-187.93,0.009,9.34,21.76,0.09,0.0206,1.597,12.24,44264.97,7.67,91.49,3.152,-0,-0.9998,120.47,122.72,125.38,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2570
78.72,313.25,-5.66,-303.85,-189.12,0.004,8.79,22.15,0.09,0.03,1.6067,12.21,44294.03,7.67,91.5,3.191,-0,-0.9998,120.53,122.77,125.4,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2571
78.69,313.26,-6.76,-308.38,-191.41,0.006,8.73,22.61,0.16,0.0353,1.6111,12.11,25702.23,7.67,91.5,3.225,-0,-0.9997,120.57,122.79,125.43,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2572
78.68,313.27,-6.66,-313.2,-192.84,0.003,7.88,23.09,0.03,0.0345,1.6241,12.06,160015.09,7.67,91.45,3.274,-0,-1,120.64,122.85,125.49,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2573
78.71,313.28,-5.85,-317.4,-194.31,0.004,7.73,22.99,0.09,0.0301,1.6335,12.02,44391.36,7.67,91.43,3.307,-0,-0.9998,120.68,122.85,125.57,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2574
78.71,313.29,-4.87,-320.48,-194.88,-0.002,8.04,22.06,0.03,0.025,1.6445,12.07,160112.72,7.67,91.42,3.353,-0,-1,120.68,122.94,125.61,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2575
78.67,313.3,-3.29,-321.58,-193.46,0.012,8.61,21.41,0.09,0.017,1.6622,12.12,44356.13,7.67,91.42,3.397,-0,-0.9998,120.68,122.96,125.63,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2576
78.69,313.31,-1.92,-321.85,-191.02,0.006,8.76,20.42,0.03,0.0101,1.6849,12.17,159950.89,7.67,91.43,3.429,-0,-1,120.7,122.92,125.65,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2577
78.71,313.32,-1.3,-320.75,-188.55,0.012,9.8,19.53,0.03,0.0069,1.7012,12.17,159869.78,7.67,91.45,3.467,-0,-1,120.62,122.9,125.67,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2578
78.69,313.33,-0.85,-320.25,-185.63,0.003,9.15,19.7,0.03,0.0046,1.7252,12.14,159900.88,7.67,91.5,3.5,-0,-1,120.62,122.88,125.67,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2579
78.68,313.34,-1.64,-320.57,-184.94,0.007,9.36,19.99,0.03,0.0089,1.7334,12.05,160043.7,7.67,91.52,3.53,-0,-1,120.68,122.83,125.71,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2580
78.7,313.35,-2.81,-322.42,-185.68,0.003,9.97,21.13,0.23,0.0151,1.7364,11.96,18140.56,7.67,91.52,3.572,-0,-0.9996,120.68,122.81,125.77,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2581
78.71,313.36,-3.58,-325.4,-187.12,0.007,10.03,23.24,0.03,0.0191,1.739,11.94,160102.69,7.66,91.54,3.612,-0,-1,120.72,122.9,125.87,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2582
78.67,313.37,-3.58,-329.61,-189.71,0.01,10.62,25.5,0.09,0.0189,1.7374,11.95,44322.68,7.66,91.54,3.651,-0,-0.9998,120.81,122.96,125.91,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2583
78.68,313.38,-3.1,-334.11,-191.82,0.001,10.39,27.19,0.09,0.0162,1.7418,12.03,44279.99,7.66,91.54,3.681,-0,-0.9998,120.85,122.94,125.99,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2584
78.71,313.39,-2.15,-338.16,-194,0.001,10.55,27.85,0.09,0.0111,1.7431,12.07,44246.65,7.66,91.57,3.728,-0,-0.9998,120.81,122.99,126.05,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2585
78.7,313.4,-0.82,-341.28,-194.9,0.012,10.72,27.99,-0.04,0.0042,1.751,12.08,-99182.37,7.66,91.6,3.765,-0,-1.0001,120.79,123.07,126.09,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2586
78.67,313.41,0.49,-343.43,-194.48,0.004,10.49,27.2,0.23,-0.0025,1.7659,12.05,18080.98,7.66,91.62,3.801,-0,-0.9996,120.81,123.1,126.09,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2587
78.7,313.42,1.39,-344.5,-192.23,-0,9.12,25.81,0.09,-0.0072,1.7921,12,44240.11,7.66,91.62,3.848,-0,-0.9998,120.81,123.03,126.09,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2588
78.71,313.43,2.39,-344.35,-189.27,0.01,8.15,25.02,0.16,-0.0127,1.8194,11.92,25664.98,7.66,91.6,3.877,-0,-0.9997,120.79,123.05,126.13,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2589
78.68,313.44,2.6,-343.54,-187.03,0.001,8.31,24.4,0.16,-0.0139,1.8368,11.9,25651.53,7.66,91.58,3.924,-0,-0.9997,120.75,123.05,126.11,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2590
78.69,313.45,1.73,-343.25,-185.59,0.014,8.38,24.07,0.16,-0.0093,1.8495,11.95,25655.61,7.66,91.6,3.981,-0,-0.9997,120.75,122.99,126.13,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2591
78.71,313.46,-0.15,-344.16,-185.18,0.006,8.9,23.99,0.16,0.0008,1.8585,12.06,25654.66,7.66,91.63,4.01,-0,-0.9997,120.81,123.05,126.13,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2592
78.7,313.47,-2.27,-346.34,-186.69,0.009,10.26,24.13,0.09,0.0122,1.8552,12.14,44218.67,7.65,91.65,4.046,-0,-0.9998,120.85,123.14,126.17,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2593
78.67,313.48,-3.58,-349.91,-188.47,0.001,10.56,25.13,0.09,0.019,1.8566,12.19,44257.68,7.65,91.7,4.082,-0,-0.9998,120.96,123.16,126.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2594
78.7,313.49,-4.64,-354.59,-191.55,0.007,11.33,25.2,-0.04,0.0242,1.8511,12.19,-99251.48,7.65,91.72,4.129,-0,-1.0001,121,123.21,126.25,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2595
78.71,313.5,-4.92,-359.87,-194.7,-0,11.76,24.75,0.16,0.0253,1.8483,12.11,25673.16,7.65,91.68,4.168,-0,-0.9997,121.09,123.27,126.27,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2596
78.69,313.51,-4.23,-364.72,-196.71,0.013,11.54,24.47,0.09,0.0215,1.8541,12.04,44240.29,7.65,91.65,4.202,-0,-0.9998,121.17,123.36,126.33,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2597
78.68,313.52,-2.91,-368.28,-197.09,0.007,10.63,23.71,0.03,0.0147,1.8686,12.01,159675.88,7.65,91.64,4.252,-0,-1,121.15,123.47,126.37,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2598
78.71,313.53,-1.29,-369.19,-195.62,0.006,10.36,22.89,0.09,0.0066,1.8873,12.06,44256.14,7.65,91.64,4.279,-0,-0.9998,121.22,123.45,126.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2599
78.7,313.54,-0.07,-369.01,-192.66,-0.002,8.97,21.96,0.09,0.0003,1.9154,12.11,44283.86,7.65,91.66,4.329,-0,-0.9998,121.26,123.47,126.31,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2600
78.67,313.55,0.42,-367.31,-189.65,0.012,8.92,21.17,0.03,-0.0022,1.9368,12.22,159834.73,7.65,91.62,4.371,-0,-1,121.22,123.51,126.29,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2601
78.69,313.56,0.17,-366.18,-187.13,-0.003,8.68,20.95,0.16,-0.0009,1.9568,12.24,25700.01,7.65,91.62,4.418,-0,-0.9997,121.17,123.43,126.21,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2602
78.71,313.57,-0.76,-365.27,-185.96,0.013,9.88,21.67,0.16,0.0041,1.9642,12.21,25692.42,7.65,91.64,4.463,-0,-0.9997,121.22,123.47,126.21,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2603
78.69,313.58,-1.88,-366.64,-186.79,0.001,11.18,22.9,0.09,0.0101,1.9628,12.13,44273.97,7.65,91.7,4.487,-0,-0.9998,121.32,123.51,126.27,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2604
78.68,313.59,-2.91,-369.91,-188.81,0.004,12.66,24.32,0.09,0.0154,1.9592,12.06,44271.03,7.65,91.72,4.533,-0,-0.9998,121.45,123.51,126.29,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2605
78.71,313.6,-3.82,-374.91,-191.58,0.013,12.78,25.17,0.03,0.0199,1.9569,12.02,159786.31,7.64,91.72,4.581,-0,-1,121.56,123.6,126.27,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2606
78.71,313.61,-3.87,-380.36,-194.5,0.012,12.56,25.53,0.09,0.0199,1.9556,12.05,44244.35,7.64,91.72,4.627,-0,-0.9998,121.6,123.6,126.25,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2607
78.67,313.62,-3.52,-385.64,-196.3,0.001,11.31,24.98,0.09,0.0179,1.9646,12.09,44221.46,7.64,91.7,4.663,-0,-0.9998,121.65,123.65,126.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2608
78.69,313.63,-1.73,-389.39,-197.92,0.013,11.21,25.01,0.16,0.0088,1.9674,12.13,25647.87,7.64,91.66,4.696,-0,-0.9997,121.6,123.76,126.29,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2609
78.71,313.64,-0.64,-390.77,-197.14,0.006,10.72,23.64,0.03,0.0033,1.9821,12.13,159416.12,7.64,91.63,4.736,-0,-1,121.6,123.78,126.31,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2610
78.69,313.65,0.34,-390.13,-194.92,0.004,10.1,22.26,0.03,-0.0017,2.0015,12.08,159329.52,7.64,91.66,4.788,-0,-1,121.67,123.78,126.29,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2611
78.68,313.66,0.66,-387.62,-191.34,0.006,9.69,20.95,0.16,-0.0035,2.0259,12.02,25637.04,7.64,91.69,4.821,-0,-0.9997,121.62,123.78,126.29,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2612
78.71,313.67,0.5,-385.1,-188.73,-0,10.51,20.46,0.03,-0.0026,2.0405,11.93,159310.47,7.64,91.71,4.865,-0,-1,121.62,123.84,126.27,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2613
78.71,313.68,-0.83,-383.57,-187.33,0.016,11.69,20.26,0.09,0.0044,2.0475,11.92,44153.66,7.64,91.72,4.906,-0,-0.9998,121.67,123.89,126.25,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2614
78.68,313.69,-1.95,-384.31,-187,-0,12.62,21.46,0.23,0.0104,2.0551,11.99,18039.17,7.64,91.7,4.949,-0,-0.9996,121.86,123.89,126.29,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2615
78.69,313.7,-3.7,-387.27,-189.21,0.003,14.4,22.31,0.09,0.0196,2.0468,12.06,44128.05,7.64,91.69,4.979,-0,-0.9998,121.97,123.95,126.27,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2616
78.71,313.71,-4.56,-392.25,-191.27,0.001,14.04,23.55,0.03,0.0238,2.0508,12.15,159234.47,7.64,91.69,5.02,-0,-1,122.03,124.04,126.27,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2617
78.7,313.72,-4.98,-398.19,-193.93,0.012,13.02,23.88,0.09,0.0257,2.0532,12.17,44152.61,7.63,91.7,5.067,-0,-0.9998,122.12,124.11,126.27,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2618
78.67,313.73,-4.35,-403.94,-196.84,0.003,12.38,24.03,0.09,0.0221,2.0521,12.13,44180.5,7.64,91.69,5.107,-0,-0.9998,122.12,124.2,126.27,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2619
78.7,313.74,-3.19,-407.98,-198.56,0.001,12.03,23.46,0.09,0.016,2.0547,12.06,44198.62,7.63,91.72,5.14,-0,-0.9998,122.14,124.26,126.35,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2620
78.71,313.75,-1.07,-410.32,-198.14,0.001,10.16,23.28,0.09,0.0054,2.0709,12.01,44185.45,7.63,91.74,5.18,-0,-0.9998,122.08,124.31,126.31,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2621
78.67,313.76,0.52,-408.76,-196.34,0.007,10.54,22.47,0.09,-0.0026,2.0819,12.04,44162.31,7.63,91.75,5.216,-0,-0.9998,122.08,124.35,126.27,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2622
78.68,313.77,1.34,-405.93,-193.12,0.001,10.32,21.43,0.09,-0.0069,2.102,12.09,44179.64,7.63,91.74,5.259,-0,-0.9998,122.12,124.37,126.25,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2623
78.71,313.78,1.36,-402.33,-190.05,-0.002,10.99,20.67,0.09,-0.0071,2.1169,12.17,44156.9,7.63,91.76,5.289,-0,-0.9998,122.1,124.35,126.25,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2624
78.7,313.79,0.61,-399.67,-188.4,-0,13.05,20.72,0.03,-0.0032,2.1214,12.21,159411.19,7.63,91.74,5.332,-0,-1,122.08,124.42,126.25,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2625
78.67,313.8,-0.23,-399.83,-187.98,0.007,13.95,22.06,0.09,0.0012,2.1269,12.22,44130.59,7.63,91.75,5.366,-0,-0.9998,122.25,124.44,126.21,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2626
78.7,313.81,-1.56,-402.16,-188.82,0.006,14.53,23.4,0.09,0.0083,2.1299,12.16,44157.32,7.63,91.77,5.419,-0,-0.9998,122.35,124.46,126.23,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2627
78.71,313.82,-2.98,-406.99,-190.43,0.006,13.77,24.21,0.09,0.0156,2.1373,12.08,44185.09,7.63,91.76,5.458,-0,-0.9998,122.48,124.59,126.21,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2628
78.68,313.83,-3.44,-412.58,-193.38,-0.003,13.7,24.88,0.09,0.0178,2.1335,12.03,44171.64,7.63,91.78,5.499,-0,-0.9998,122.59,124.66,126.17,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2629
78.68,313.84,-3.74,-418.85,-196.62,0.013,12.79,24.31,0.09,0.019,2.1302,12.03,44168.75,7.63,91.77,5.536,-0,-0.9998,122.68,124.79,126.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2630
78.71,313.85,-2.61,-423.36,-198.41,0.007,11.62,23.82,0.09,0.0132,2.1338,12.06,44155.93,7.63,91.72,5.569,-0,-0.9998,122.78,124.83,126.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2631
78.71,313.86,-1.48,-425.66,-199.07,-0.005,11.38,22.67,0.09,0.0074,2.1383,12.15,44121.36,7.63,91.66,5.618,-0,-0.9998,122.76,124.92,126.23,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2632
78.67,313.87,-0.07,-424.44,-198.02,0.014,11.99,21.55,0.09,0.0004,2.1434,12.16,44097.69,7.62,91.62,5.658,-0,-0.9998,122.8,124.94,126.19,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2633
78.69,313.88,1,-421.14,-194.71,0.007,11.75,20.35,0.23,-0.0051,2.163,12.15,18024.64,7.62,91.58,5.697,-0,-0.9996,122.83,124.99,126.15,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2634
78.72,313.89,0.99,-416.77,-191.47,0.009,12.4,19.06,0.09,-0.0052,2.1767,12.08,44060.89,7.62,91.56,5.734,-0,-0.9998,122.78,124.97,126.09,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2635
78.69,313.9,0.33,-413.62,-188.48,-0.002,12.89,18.75,0.16,-0.0018,2.1945,11.98,25577.67,7.62,91.57,5.778,-0,-0.9997,122.78,124.97,126.09,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2636
78.67,313.91,-0.75,-413.18,-187.65,0.014,13.91,19.35,0.09,0.004,2.2019,11.92,44074.41,7.62,91.61,5.82,-0,-0.9998,122.8,124.99,126.05,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2637
78.71,313.92,-1.89,-415.18,-188.58,0.007,15.09,20.69,0.16,0.01,2.2017,11.91,25585.62,7.62,91.66,5.861,-0,-0.9997,123.04,125.1,126.05,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2638
78.71,313.93,-3.63,-419.72,-190.24,0.016,14.6,21.58,0.16,0.0191,2.2062,11.97,25583.84,7.62,91.69,5.899,-0,-0.9997,123.17,125.16,126.05,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2639
78.67,313.94,-4.46,-425.64,-193.22,0.017,14.51,22.22,0.16,0.0231,2.203,12.05,25581.84,7.62,91.68,5.94,-0,-0.9997,123.28,125.3,126.09,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2640
78.69,313.95,-4.31,-431.84,-195.78,-0.002,13.62,22.55,0.03,0.022,2.2057,12.1,159151.05,7.62,91.67,5.98,-0,-1,123.38,125.36,126.07,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2641
78.71,313.96,-3.61,-437.15,-198.26,0.007,12.53,22.25,0.09,0.0182,2.205,12.09,44098.96,7.62,91.65,6.018,-0,-0.9998,123.53,125.36,126.13,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2642
78.69,313.97,-2.4,-439.63,-199.25,0.001,12.54,21.45,0.09,0.012,2.2064,12.07,44105.32,7.62,91.61,6.063,-0,-0.9998,123.53,125.39,126.13,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2643
78.67,313.98,-1.01,-439.16,-198.57,0.004,12.82,20.38,0.16,0.0051,2.2116,12,25615.79,7.62,91.62,6.096,-0,-0.9997,123.58,125.36,126.15,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2644
78.71,313.99,0.49,-435.74,-196.05,0.013,13.15,19.74,-0.04,-0.0025,2.2226,11.95,-99040.3,7.62,91.6,6.134,-0,-1.0001,123.53,125.36,126.07,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2645
78.71,314,1.07,-431.52,-191.9,0.01,12.47,18.76,0.09,-0.0056,2.2486,11.98,44147.04,7.62,91.57,6.174,-0,-0.9998,123.6,125.32,126.07,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2646
78.67,314.01,0.64,-428.07,-189.27,0.009,13.64,18.12,0.09,-0.0034,2.2617,12.04,44132.7,7.62,91.49,6.221,-0,-0.9998,123.53,125.27,126.11,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2647
78.69,314.02,-0.08,-426.49,-187.78,0.003,14.57,18.69,0.09,0.0004,2.2712,12.13,44119.2,7.62,91.42,6.258,-0,-0.9998,123.58,125.32,126.03,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",2648
