RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index
25,12,0,-55.03,11.78,383.34,-141.19,5314
25,12,0,-55.45,11.736,383.35,-140.42,5315
25,12,0,-54.25,11.68,383.36,-135.89,5316
25,12,0,-44.37,11.506,383.4,-119.52,5320
25,12,0,-44.59,11.445,383.41,-122.3,5321
25,12,0,-46.08,11.424,383.42,-127.01,5322
25,12,0,-48.23,11.39,383.43,-131.43,5323
25,12,0,-55.15,11.222,383.47,-136.97,5327
25,12,0,-52.87,11.188,383.48,-132.14,5328
25,12,0,-45.4,11.097,383.51,-117.97,5331
25,12,0,-43.88,11.057,383.52,-118.57,5332
25,12,0,-53.8,10.883,383.57,-136.56,5337
25,12,0,-54.65,10.845,383.58,-137.49,5338
25,12,0,-52.35,10.758,383.6,-131.21,5340
25,12,0,-44.57,10.583,383.64,-119.22,5344
25,12,0,-45.54,10.538,383.65,-122.32,5345
25,12,0,-47.67,10.496,383.66,-127.02,5346
25,12,0,-49.8,10.443,383.67,-130.88,5347
25,12,0,-52.69,10.241,383.72,-129.99,5352
25,12,0,-49.04,10.211,383.73,-124.55,5353
25,12,0,-46.38,10.181,383.74,-119.72,5354
25,12,0,-44.58,10.142,383.75,-117.96,5355
25,12,0,-44.79,10.105,383.76,-118.88,5356
25,12,0,-50.42,9.999,383.79,-129.98,5359
25,12,0,-52.79,9.971,383.8,-133.38,5360
25,12,-0,-54.55,9.916,383.81,-136.02,5361
25,12,0,-54.77,9.889,383.82,-136.08,5362
25,12,0,-53.84,9.85,383.83,-132.96,5363
25,12,0,-51.13,9.794,383.84,-127.68,5364
25,12,0,-44.57,9.657,383.87,-117.47,5367
25,12,0,-45.37,9.621,383.88,-119.98,5368
25,12,0,-47.24,9.581,383.89,-123.73,5369
25,12,0,-48.81,9.532,383.9,-128.24,5370
25,12,0,-51.87,9.501,383.91,-132,5371
25,12,0,-53.8,9.343,383.95,-132.2,5375
25,12,0,-51.39,9.302,383.96,-126,5376
25,12,0,-47.42,9.253,383.97,-120.46,5377
25,12,0,-44.94,9.189,383.99,-117.33,5379
25,12,0,-45.48,9.156,384,-120.13,5380
25,12,0,-50.26,9.071,384.02,-129.04,5382
25,12,0,-52.7,9.043,384.03,-133.08,5383
25,12,-0,-54.89,9.006,384.04,-135.87,5384
25,12,0,-55.68,8.958,384.05,-136.67,5385
25,12,0,-55.19,8.928,384.06,-134.51,5386
25,12,0,-52.98,8.865,384.07,-129.35,5387
25,12,0,-45.49,8.758,384.1,-116.12,5390
25,12,0,-44.79,8.722,384.11,-117.38,5391
25,12,0,-46.5,8.663,384.12,-121.07,5392
25,12,0,-48.52,8.623,384.13,-126.08,5393
25,12,0,-51.54,8.575,384.14,-130.29,5394
25,12,0,-55.35,8.491,384.16,-137,5396
25,12,0,-54.88,8.42,384.18,-132.97,5398
25,12,0,-51.72,8.383,384.19,-126.87,5399
25,12,0,-48.78,8.351,384.2,-120.33,5400
25,12,-0,-46.37,8.305,384.21,-116.08,5401
25,12,0,-45.06,8.26,384.22,-115.47,5402
25,12,0,-45.14,8.215,384.23,-117.95,5403
25,12,0,-47.22,8.186,384.24,-122.67,5404
25,12,0,-49.15,8.155,384.25,-127.77,5405
25,12,0,-52.22,8.129,384.26,-132.02,5406
25,12,0,-54.75,8.076,384.27,-135.16,5407
25,12,0,-55.74,8.039,384.28,-136.51,5408
25,12,0,-55.7,8.002,384.29,-134.2,5409
25,12,0,-53.64,7.947,384.3,-129.21,5410
25,12,0,-50.8,7.92,384.31,-122.79,5411
25,12,0,-47.94,7.88,384.32,-117.34,5412
25,12,0,-45.15,7.798,384.34,-115.82,5414
25,12,0,-46.13,7.756,384.35,-119.38,5415
25,12,0,-47.94,7.717,384.36,-124.04,5416
25,12,0,-50.41,7.658,384.37,-128.24,5417
25,12,0,-52.75,7.631,384.38,-132.03,5418
25,12,0,-46.82,7.373,384.44,-116.11,5424
25,12,0,-46.47,7.269,384.47,-120.04,5427
25,12,0,-53.96,7.151,384.5,-131.73,5430
25,12,0,-55.92,7.113,384.51,-133.71,5431
25,12,0,-56.22,7.071,384.52,-132.93,5432
25,12,0,-54.75,7.04,384.53,-129.35,5433
25,12,0,-51.76,7.004,384.54,-123.76,5434
25,12,0,-47.33,6.8,384.59,-119.83,5439
25,12,0,-53.76,6.683,384.62,-129.56,5442
25,12,0,-55.03,6.62,384.63,-130.62,5443
25,12,0,-47.69,6.458,384.67,-115.04,5447
25,12,0,-45.83,6.432,384.68,-112.24,5448
25,12,0,-44.88,6.394,384.69,-112.4,5449
25,12,0,-45.88,6.339,384.7,-115.47,5450
25,12,0,-54.97,6.206,384.74,-130.66,5454
25,12,0,-55.59,6.15,384.75,-131.27,5455
25,12,0,-55.01,6.125,384.76,-128.15,5456
25,12,0,-52.46,6.073,384.77,-123.16,5457
25,12,0,-49.54,6.043,384.78,-116.75,5458
25,12,0,-46.84,5.874,384.82,-115.65,5462
25,12,0,-48.96,5.831,384.83,-119.85,5463
25,12,0,-51.75,5.798,384.84,-123.92,5464
25,12,0,-53.83,5.764,384.85,-126.74,5465
25,12,0,-55.22,5.709,384.86,-128.51,5466
25,12,0,-47.59,5.538,384.9,-112.23,5470
25,12,0,-44.69,5.466,384.92,-108.04,5472
25,12,0,-45.58,5.433,384.93,-110.66,5473
25,12,0,-47.53,5.393,384.94,-114.43,5474
25,12,0,-49.72,5.344,384.95,-118.96,5475
25,12,0,-54.01,5.28,384.97,-125.04,5477
25,12,0,-54.9,5.238,384.98,-125.99,5478
25,12,0,-52.8,5.168,385,-118.54,5480
25,12,0,-49.24,5.115,385.01,-112.75,5481
25,12,0,-46.43,5.071,385.02,-107.87,5482
25,12,0,-51.05,4.885,385.07,-117.72,5487
25,12,0,-53.13,4.826,385.08,-121,5488
25,12,0,-54.69,4.794,385.09,-122.24,5489
25,12,0,-45.34,4.594,385.14,-103.84,5494
25,12,0,-44.64,4.545,385.15,-102.76,5495
25,12,0,-46.45,4.472,385.17,-107.77,5497
25,12,0,-51.4,4.398,385.19,-114.45,5499
25,12,0,-53.62,4.363,385.2,-116.38,5500
25,12,0,-54.08,4.326,385.21,-117.48,5501
25,12,0,-54.2,4.3,385.22,-116.02,5502
25,12,0,-51.48,4.256,385.23,-111.96,5503
25,12,0,-46.24,4.159,385.25,-102.6,5505
25,12,0,-44.5,4.129,385.26,-99.79,5506
25,12,-0,-47.94,4,385.29,-104.94,5509
25,12,0,-49.59,3.974,385.3,-108.11,5510
25,12,0,-52.05,3.932,385.31,-110.59,5511
25,12,0,-53.92,3.878,385.32,-112.15,5512
25,12,0,-54.41,3.839,385.33,-111.85,5513
25,12,0,-53.08,3.792,385.34,-109.22,5514
25,12,0,-51.07,3.752,385.35,-104.83,5515
25,12,0,-47.76,3.712,385.36,-100.03,5516
25,12,0,-45.25,3.668,385.37,-96.27,5517
25,12,0,-44.27,3.63,385.38,-94.36,5518
25,12,0,-44.69,3.593,385.39,-95.18,5519
25,12,0,-46.49,3.552,385.4,-97.52,5520
25,12,0,-51.07,3.466,385.42,-102.98,5522
25,12,0,-52.6,3.433,385.43,-104.56,5523
25,12,0,-48.31,3.275,385.47,-95.65,5527
25,12,0,-46.36,3.237,385.48,-91.61,5528
25,12,0,-44.32,3.198,385.49,-89.26,5529
25,12,0,-43.88,3.152,385.5,-88.64,5530
25,12,0,-49.22,3.049,385.53,-94.89,5533
25,12,0,-51.82,3.01,385.54,-97.12,5534
25,12,-0,-53.54,2.955,385.55,-97.71,5535
25,12,-0,-54,2.922,385.56,-97.55,5536
25,12,-0,-52.52,2.886,385.57,-95.36,5537
25,12,-0,-50.26,2.854,385.58,-92.08,5538
25,12,0,-45.13,2.767,385.6,-84.75,5540
25,12,0,-44.02,2.698,385.62,-83.05,5542
25,12,0,-45.93,2.645,385.63,-84.49,5543
25,12,0,-47.92,2.617,385.64,-85.94,5544
25,12,0,-50.2,2.578,385.65,-87.32,5545
25,12,0,-48.31,2.343,385.7,-81.59,5550
25,12,0,-45.63,2.296,385.71,-78.27,5551
25,12,0,-43.95,2.256,385.72,-75.77,5552
25,12,0,-43.69,2.223,385.73,-74.56,5553
25,12,0,-44.17,2.166,385.74,-74.39,5554
25,12,0,-50.4,2.055,385.77,-77.08,5557
25,12,0,-52.52,1.975,385.79,-77.4,5559
25,12,0,-51.48,1.961,385.8,-76.17,5560
25,12,0,-49.21,1.922,385.81,-73.66,5561
25,12,0,-42.83,1.772,385.85,-64.75,5565
25,12,-0,-44.45,1.726,385.86,-64.89,5566
25,12,0,-45.97,1.696,385.87,-65.59,5567
25,12,-0,-48.41,1.66,385.88,-66.49,5568
25,12,0,-50.56,1.617,385.89,-67.19,5569
25,12,0,-46.81,1.45,385.93,-61.6,5573
25,12,0,-42.74,1.359,385.95,-55.43,5575
25,12,0,-41.5,1.309,385.96,-53.71,5576
25,12,0,-49.98,1.103,386.01,-52.27,5581
25,12,0,-50.55,1.056,386.02,-51.49,5582
25,12,0,-47.6,0.99,386.04,-47.56,5584
25,12,-0,-44.48,0.954,386.05,-45.04,5585
25,12,0,-41.77,0.907,386.06,-42.44,5586
25,12,0,-41.07,0.841,386.08,-39,5588
25,12,0,-42.33,0.795,386.09,-38.45,5589
25,12,0,-44.5,0.762,386.1,-37.68,5590
25,12,0,-46.84,0.715,386.11,-36.87,5591
25,12,-0,-48.92,0.684,386.12,-36.41,5592
25,12,0,-50.33,0.636,386.13,-35.06,5593
25,12,0,-45.63,0.522,386.16,-29.27,5596
25,12,0,-42.99,0.479,386.17,-27.39,5597
25,12,0,-41.67,0.44,386.18,-25.2,5598
25,12,0,-41.17,0.416,386.19,-23.39,5599
25,12,0,-41.72,0.364,386.2,-21.36,5600
25,12,0,-49.51,0.214,386.24,-13.15,5604
25,12,0,-50.04,0.174,386.25,-11.62,5605
25,12,0,-46.75,0.091,386.27,-7.88,5607
25,12,0,-42.02,-0.11,386.32,3.62,5612
25,12,0,-43.98,-0.153,386.33,6.69,5613
25,12,0,-46.34,-0.198,386.34,9.45,5614
25,12,0,-48.1,-0.253,386.35,11.65,5615
25,12,0,-44.14,-0.483,386.4,22.09,5620
25,12,0,-42.35,-0.503,386.41,24.57,5621
25,12,0,-41.63,-0.556,386.42,27.51,5622
25,12,0,-42.99,-0.625,386.44,33.25,5624
25,12,0,-50,-0.745,386.48,41.22,5628
25,12,0,-49.28,-0.774,386.49,42.34,5629
25,12,0,-47.82,-0.813,386.5,43.48,5630
25,12,0,-45.43,-0.861,386.51,45.06,5631
25,12,-0,-43.65,-0.88,386.52,46.48,5632
25,12,0,-43.4,-0.994,386.55,52.95,5635
25,12,0,-45.59,-1.043,386.56,55.28,5636
25,12,0,-48.01,-1.095,386.57,56.8,5637
25,12,0,-50.21,-1.122,386.58,58.88,5638
25,12,0,-51.52,-1.172,386.59,60.45,5639
25,12,0,-51.65,-1.228,386.6,62.05,5640
25,12,0,-47.79,-1.322,386.62,64.41,5642
25,12,0,-44.48,-1.411,386.64,67.48,5644
25,12,0,-44.58,-1.464,386.65,69.1,5645
25,12,0,-53.86,-1.698,386.71,79.67,5651
25,12,0,-52.58,-1.748,386.72,80.48,5652
25,12,-0,-50.55,-1.788,386.73,81,5653
25,12,0,-48.41,-1.803,386.74,81.02,5654
25,12,0,-46.4,-1.855,386.75,81.46,5655
25,12,-0,-45.73,-1.871,386.76,81.98,5656
25,12,0,-46.53,-1.909,386.77,82.84,5657
25,12,0,-47.16,-1.948,386.78,83.96,5658
25,12,0,-49.18,-1.98,386.79,85.13,5659
25,12,0,-51.32,-2.025,386.8,87.02,5660
25,12,0,-53.16,-2.063,386.81,88.52,5661
25,12,0,-53.78,-2.09,386.82,90.04,5662
25,12,0,-53.8,-2.146,386.83,90.88,5663
25,12,0,-47.71,-2.263,386.86,90.17,5666
25,12,0,-46.31,-2.296,386.87,90.64,5667
25,12,0,-46.25,-2.356,386.88,91.22,5668
25,12,0,-53.47,-2.651,386.95,101.75,5675
25,12,0,-51.24,-2.688,386.96,100.99,5676
25,12,0,-49.03,-2.74,386.97,99.91,5677
25,12,0,-47.24,-2.769,386.98,99.32,5678
25,12,0,-48.59,-2.862,387.01,101.62,5681
25,12,0,-50.62,-2.902,387.02,103.71,5682
25,12,0,-53.29,-2.985,387.04,107.75,5684
25,12,0,-54.62,-3.025,387.05,108.86,5685
25,12,-0,-54.11,-3.064,387.06,109.05,5686
25,12,0,-47.21,-3.222,387.1,104.51,5690
25,12,0,-46.84,-3.275,387.11,105.18,5691
25,12,-0,-47.76,-3.311,387.12,106.62,5692
25,12,0,-48.77,-3.36,387.13,108.12,5693
25,12,0,-54.03,-3.532,387.17,114.88,5697
25,12,0,-52.85,-3.569,387.18,114.43,5698
25,12,0,-51.09,-3.622,387.19,113.2,5699
25,12,0,-48.91,-3.645,387.2,111.24,5700
25,12,0,-47.25,-3.691,387.21,110.43,5701
25,12,0,-46.69,-3.728,387.22,110.43,5702
25,12,0,-52.36,-3.877,387.26,117.99,5706
25,12,0,-53.86,-3.917,387.27,119.88,5707
25,12,0,-54.56,-3.954,387.28,121.06,5708
25,12,0,-54.28,-3.987,387.29,120.34,5709
25,12,0,-47.54,-4.142,387.33,113.22,5713
25,12,0,-46.86,-4.186,387.34,113.56,5714
25,12,0,-47.81,-4.229,387.35,115.07,5715
25,12,0,-50.91,-4.308,387.37,119.75,5717
25,12,0,-52.76,-4.351,387.38,122.02,5718
25,12,0,-54.23,-4.402,387.39,123.29,5719
25,12,0,-54.34,-4.434,387.4,123.42,5720
25,12,0,-52.85,-4.481,387.41,121.6,5721
25,12,0,-51.28,-4.524,387.42,118.97,5722
25,12,0,-48.38,-4.568,387.43,116.5,5723
25,12,-0,-47.32,-4.604,387.44,114.84,5724
25,12,0,-46.84,-4.643,387.45,114.94,5725
25,12,0,-50.94,-4.799,387.49,123.9,5729
25,12,0,-52.94,-4.822,387.5,125.76,5730
25,12,-0,-53.44,-4.879,387.51,125.79,5731
25,12,0,-53.4,-4.899,387.52,124.34,5732
25,12,-0,-51.6,-4.948,387.53,121.63,5733
25,12,0,-46.36,-5.098,387.57,116.8,5737
25,12,0,-47.03,-5.153,387.58,118.83,5738
25,12,0,-48.14,-5.18,387.59,121.6,5739
25,12,0,-49.76,-5.22,387.6,124.38,5740
25,12,0,-50.11,-5.442,387.65,119.53,5745
25,12,0,-48.25,-5.485,387.66,116.95,5746
25,12,0,-46.34,-5.526,387.67,115.58,5747
25,12,0,-45.1,-5.566,387.68,116.51,5748
25,12,0,-45.74,-5.615,387.69,118.23,5749
25,12,0,-49.73,-5.725,387.72,125.61,5752
25,12,0,-52.14,-5.767,387.73,127.02,5753
25,12,0,-52.5,-5.807,387.74,126.66,5754
25,12,0,-51.6,-5.883,387.76,122.02,5756
25,12,0,-47.42,-6.122,387.82,122.43,5762
25,12,0,-49.11,-6.153,387.83,124.37,5763
25,12,0,-50.73,-6.186,387.84,125.75,5764
25,12,0,-52.06,-6.234,387.85,127.15,5765
25,12,0,-52.33,-6.314,387.87,124.39,5767
25,12,0,-50.08,-6.354,387.88,121.76,5768
25,12,0,-47.88,-6.394,387.89,118.96,5769
25,12,-0,-46.36,-6.433,387.9,117.8,5770
25,12,0,-45.63,-6.473,387.91,117.9,5771
25,12,0,-44.9,-6.51,387.92,119.3,5772
25,12,0,-51.51,-6.669,387.96,127,5776
25,12,0,-52.28,-6.71,387.97,127.31,5777
25,12,0,-51.63,-6.759,387.98,125.76,5778
25,12,0,-50.35,-6.803,387.99,123.48,5779
25,12,0,-45.92,-6.99,388.04,119.6,5784
25,12,0,-47.62,-7.025,388.05,122.38,5785
25,12,0,-48.41,-7.073,388.06,124.99,5786
25,12,0,-50.69,-7.116,388.07,127.35,5787
25,12,0,-51.73,-7.154,388.08,129.01,5788
25,12,0,-49.69,-7.272,388.11,123.28,5791
25,12,0,-47.86,-7.313,388.12,119.92,5792
25,12,0,-45.76,-7.35,388.13,118.23,5793
25,12,-0,-45.4,-7.399,388.14,118.11,5794
25,12,0,-45.06,-7.445,388.15,119.48,5795
25,12,0,-46.26,-7.484,388.16,121.96,5796
25,12,0,-52.44,-7.627,388.2,129.2,5800
25,12,0,-52.24,-7.675,388.21,127.44,5801
25,12,0,-50.96,-7.711,388.22,124.54,5802
25,12,0,-49,-7.759,388.23,121.43,5803
25,12,0,-46.8,-7.804,388.24,118.71,5804
25,12,0,-45.78,-7.915,388.27,120.58,5807
25,12,0,-46.69,-7.942,388.28,122.86,5808
25,12,0,-48.22,-7.996,388.29,125.51,5809
25,12,0,-50.31,-8.029,388.3,127.5,5810
25,12,-0,-51.69,-8.085,388.31,128.9,5811
25,12,0,-52.1,-8.124,388.32,128.56,5812
25,12,0,-45.98,-8.287,388.36,118.72,5816
25,12,0,-45.59,-8.323,388.37,118.54,5817
25,12,0,-44.54,-8.363,388.38,119.6,5818
25,12,0,-45.77,-8.383,388.39,121.9,5819
25,12,-0,-47.2,-8.439,388.4,124.44,5820
25,12,0,-52.13,-8.56,388.43,129.17,5823
25,12,0,-52.12,-8.596,388.44,127.92,5824
25,12,0,-49.01,-8.681,388.46,122.2,5826
25,12,0,-46.74,-8.708,388.47,119.76,5827
25,12,0,-48.31,-8.907,388.52,124.72,5832
25,12,0,-49.82,-8.946,388.53,127.04,5833
25,12,0,-51.3,-8.987,388.54,128.55,5834
25,12,0,-45.04,-9.229,388.6,117.91,5840
25,12,0,-44.63,-9.286,388.61,118.86,5841
25,12,0,-45.3,-9.302,388.62,120.84,5842
25,12,0,-46.47,-9.355,388.63,123.18,5843
25,12,0,-51.94,-9.507,388.67,128.55,5847
