RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index
25,12,0,-144.78,6.362,347.84,-337.21,3897
25,12,0,-149.39,6.431,347.86,-347.47,3899
25,12,0,-150.92,6.471,347.87,-350.3,3900
25,12,0,-149.33,6.559,347.89,-346.4,3902
25,12,0,-141.77,6.719,347.93,-335.14,3906
25,12,0,-142.16,6.753,347.94,-338.25,3907
25,12,0,-143.63,6.811,347.95,-343.53,3908
25,12,0,-146.41,6.839,347.96,-349.51,3909
25,12,0,-148.93,7.035,348.01,-351.62,3914
25,12,0,-146.16,7.08,348.02,-346.17,3915
25,12,0,-143.07,7.128,348.03,-342.27,3916
25,12,0,-141.45,7.151,348.04,-341.8,3917
25,12,0,-142.03,7.194,348.05,-344.45,3918
25,12,0,-143.37,7.249,348.06,-349.29,3919
25,12,0,-145.77,7.277,348.07,-354.86,3920
25,12,0,-148.26,7.33,348.08,-360.32,3921
25,12,0,-150.7,7.365,348.09,-364.56,3922
25,12,0,-152.1,7.406,348.1,-365.94,3923
25,12,0,-151.65,7.442,348.11,-363.62,3924
25,12,-0,-149.96,7.479,348.12,-358.3,3925
25,12,0,-147.44,7.532,348.13,-352.39,3926
25,12,0,-144.65,7.555,348.14,-348.02,3927
25,12,0,-142.53,7.598,348.15,-346.92,3928
25,12,0,-142.6,7.642,348.16,-348.93,3929
25,12,0,-145.52,7.727,348.18,-359.24,3931
25,12,0,-147.73,7.763,348.19,-364.5,3932
25,12,0,-149.93,7.793,348.2,-369.21,3933
25,12,0,-151.48,7.834,348.21,-371.86,3934
25,12,0,-148.97,7.955,348.24,-360.31,3937
25,12,0,-146.05,7.999,348.25,-355.17,3938
25,12,0,-143.85,8.035,348.26,-352.68,3939
25,12,0,-142.86,8.073,348.27,-353.45,3940
25,12,0,-151.12,8.272,348.32,-374.77,3945
25,12,0,-151.92,8.318,348.33,-375.08,3946
25,12,0,-152.12,8.366,348.34,-371.82,3947
25,12,0,-150.56,8.397,348.35,-366.07,3948
25,12,0,-147.83,8.437,348.36,-360.18,3949
25,12,0,-145.09,8.472,348.37,-356.57,3950
25,12,0,-143.31,8.562,348.39,-359.34,3952
25,12,0,-144.46,8.596,348.4,-363.84,3953
25,12,0,-147.95,8.692,348.42,-373.36,3955
25,12,0,-150.76,8.718,348.43,-376.65,3956
25,12,0,-151.91,8.756,348.44,-377.58,3957
25,12,0,-144.68,8.964,348.49,-359.66,3962
25,12,0,-144.08,9.028,348.51,-364,3964
25,12,0,-152.84,9.242,348.56,-379.45,3969
25,12,0,-153.16,9.28,348.57,-376.32,3970
25,12,0,-151.6,9.321,348.58,-371.03,3971
25,12,0,-148.92,9.369,348.59,-365.57,3972
25,12,0,-144.56,9.449,348.61,-362.15,3974
25,12,0,-144.19,9.49,348.62,-365.1,3975
25,12,0,-145.04,9.525,348.63,-369.61,3976
25,12,0,-146.88,9.571,348.64,-374.26,3977
25,12,-0,-148.76,9.608,348.65,-378.46,3978
25,12,0,-151.34,9.644,348.66,-381.14,3979
25,12,0,-152.88,9.669,348.67,-381.62,3980
25,12,0,-153.1,9.717,348.68,-379.3,3981
25,12,0,-149.88,9.813,348.7,-368.22,3983
25,12,0,-147.51,9.842,348.71,-363.85,3984
25,12,0,-145.69,9.872,348.72,-362.44,3985
25,12,0,-144.42,9.921,348.73,-363.86,3986
25,12,0,-144.64,9.959,348.74,-368.21,3987
25,12,0,-146.21,10.004,348.75,-372.7,3988
25,12,0,-153.53,10.198,348.8,-378.06,3993
25,12,0,-151.97,10.238,348.81,-372.9,3994
25,12,0,-149.53,10.289,348.82,-367.93,3995
25,12,0,-147.05,10.316,348.83,-365.27,3996
25,12,0,-145.48,10.437,348.86,-371.45,3999
25,12,0,-146.85,10.48,348.87,-375.65,4000
25,12,0,-149.42,10.512,348.88,-378.95,4001
25,12,0,-151.5,10.549,348.89,-381.43,4002
25,12,0,-153.82,10.598,348.9,-382.08,4003
25,12,0,-153.92,10.632,348.91,-379.88,4004
25,12,0,-153.23,10.675,348.92,-375.53,4005
25,12,0,-150.94,10.724,348.93,-370.4,4006
25,12,0,-148.39,10.757,348.94,-366.35,4007
25,12,0,-146.4,10.808,348.95,-364.8,4008
25,12,0,-146.21,10.84,348.96,-365.73,4009
25,12,0,-145.76,10.88,348.97,-369.45,4010
25,12,0,-148.78,10.966,348.99,-376.76,4012
25,12,0,-153.98,11.076,349.02,-380.82,4015
25,12,0,-153.97,11.115,349.03,-378.03,4016
25,12,0,-153.2,11.161,349.04,-373.35,4017
25,12,0,-150.42,11.209,349.05,-368.38,4018
25,12,0,-147.92,11.246,349.06,-364.98,4019
25,12,0,-148.02,11.401,349.1,-373.63,4023
25,12,0,-149.83,11.455,349.11,-376.76,4024
25,12,0,-152.49,11.486,349.12,-379.29,4025
25,12,0,-153.88,11.53,349.13,-379.76,4026
25,12,0,-154.24,11.563,349.14,-378.51,4027
25,12,0,-153.75,11.6,349.15,-374.76,4028
25,12,0,-151.92,11.637,349.16,-370.27,4029
25,12,0,-149.7,11.663,349.17,-366.04,4030
25,12,0,-148.02,11.697,349.18,-363.7,4031
25,12,0,-146.92,11.722,349.19,-364,4032
25,12,0,-147.15,11.752,349.2,-367.11,4033
25,12,0,-148.04,11.758,349.21,-371.59,4034
25,12,-0,-149.36,11.768,349.22,-376.59,4035
25,12,0,-151.06,11.78,349.23,-379.72,4036
25,12,0,-153.83,11.778,349.24,-381.75,4037
25,12,0,-154.43,11.793,349.25,-381.13,4038
25,12,0,-155,11.793,349.26,-378.49,4039
25,12,0,-153.67,11.792,349.27,-374.14,4040
25,12,0,-149.61,12.277,349.29,-366.65,4041
25,12,0,-148.02,12.27,349.3,-366.03,4042
25,12,0,-154.21,12.227,349.35,-378.02,4047
25,12,0,-155.4,12.23,349.36,-378.99,4048
25,12,0,-156.32,12.226,349.37,-378.05,4049
25,12,-0,-147.97,12.22,349.42,-365.87,4054
25,12,0,-147.74,12.207,349.43,-367.28,4055
25,12,0,-148.45,12.196,349.44,-370.22,4056
25,12,-0,-150.12,12.168,349.45,-372.7,4057
25,12,0,-152.3,12.161,349.46,-375.38,4058
25,12,0,-155.78,12.108,349.48,-376.94,4060
25,12,0,-156.12,12.082,349.49,-375.54,4061
25,12,0,-154.55,12.047,349.5,-372.91,4062
25,12,0,-152,12.018,349.51,-369.31,4063
25,12,0,-149.44,11.972,349.52,-366.65,4064
25,12,0,-147.89,11.913,349.53,-365.4,4065
25,12,0,-147.25,11.885,349.54,-365.74,4066
25,12,0,-147.7,11.825,349.55,-367.59,4067
25,12,0,-148.51,11.779,349.56,-369.61,4068
25,12,0,-150.57,11.737,349.57,-371.94,4069
25,12,0,-152.87,11.679,349.58,-374.01,4070
25,12,-0,-154.49,11.621,349.59,-375.38,4071
25,12,0,-155.33,11.587,349.6,-375.26,4072
25,12,0,-155.57,11.556,349.61,-373.87,4073
25,12,0,-148.02,11.391,349.65,-365.89,4077
25,12,0,-147.44,11.356,349.66,-366.68,4078
25,12,0,-147.65,11.314,349.67,-368.2,4079
25,12,0,-149.48,11.286,349.68,-370.22,4080
25,12,0,-156.82,11.153,349.72,-376.81,4084
25,12,0,-155.45,11.117,349.73,-374.47,4085
25,12,0,-153.04,11.083,349.74,-370.9,4086
25,12,0,-150.08,11.049,349.75,-367.01,4087
25,12,0,-146.47,10.977,349.77,-363.99,4089
25,12,0,-152.73,10.808,349.81,-375.85,4093
25,12,0,-154.78,10.759,349.82,-378.53,4094
25,12,0,-155.64,10.725,349.83,-379.14,4095
25,12,0,-156.08,10.675,349.84,-376.82,4096
25,12,0,-146.86,10.464,349.89,-364.47,4101
25,12,0,-148.23,10.427,349.9,-367.73,4102
25,12,0,-149.66,10.376,349.91,-371.34,4103
25,12,-0,-152.45,10.337,349.92,-375.38,4104
25,12,0,-156.36,10.232,349.95,-377.61,4107
25,12,0,-155.24,10.201,349.96,-373.38,4108
25,12,0,-152.39,10.162,349.97,-368.55,4109
25,12,0,-149.74,10.128,349.98,-364.63,4110
25,12,-0,-147.46,10.091,349.99,-362.59,4111
25,12,0,-147.01,10.055,350,-363.54,4112
25,12,0,-153.44,9.889,350.04,-376.65,4116
25,12,0,-155.46,9.854,350.05,-378.53,4117
25,12,0,-156,9.807,350.06,-377.91,4118
25,12,0,-155.51,9.754,350.07,-375.09,4119
25,12,0,-150.99,9.667,350.09,-366.51,4121
25,12,0,-148.95,9.637,350.1,-363.73,4122
25,12,0,-147.28,9.587,350.11,-362.92,4123
25,12,0,-146.85,9.549,350.12,-364.81,4124
25,12,0,-148.53,9.505,350.13,-367.91,4125
25,12,0,-149.83,9.475,350.14,-371.35,4126
25,12,0,-152.62,9.425,350.15,-374.33,4127
25,12,0,-154.24,9.379,350.16,-376.66,4128
25,12,0,-156.54,9.349,350.17,-376.84,4129
25,12,0,-150.21,9.209,350.21,-363.57,4133
25,12,0,-148.21,9.173,350.22,-361.84,4134
25,12,0,-147.83,9.097,350.24,-365.28,4136
25,12,0,-156.21,8.93,350.28,-374.48,4140
25,12,0,-156.82,8.892,350.29,-374.04,4141
25,12,0,-154.13,8.806,350.31,-367.64,4143
25,12,0,-151.63,8.766,350.32,-363.57,4144
25,12,0,-148.95,8.718,350.33,-361.24,4145
25,12,0,-147.59,8.679,350.34,-361.07,4146
25,12,0,-147.64,8.647,350.35,-362.18,4147
25,12,0,-149.07,8.589,350.36,-364.66,4148
25,12,0,-150.91,8.549,350.37,-367.32,4149
25,12,0,-152.98,8.511,350.38,-369.66,4150
25,12,0,-154.73,8.476,350.39,-371.25,4151
25,12,0,-156.53,8.433,350.4,-372.18,4152
25,12,0,-156.79,8.384,350.41,-370.61,4153
25,12,0,-155.71,8.354,350.42,-367.49,4154
25,12,0,-153.75,8.33,350.43,-363.6,4155
25,12,0,-151.03,8.279,350.44,-360.01,4156
25,12,0,-148.97,8.244,350.45,-358.45,4157
25,12,0,-148.47,8.204,350.46,-358.31,4158
25,12,0,-148.97,8.175,350.47,-360.47,4159
25,12,0,-150.6,8.125,350.48,-363.27,4160
25,12,-0,-153.04,8.089,350.49,-366.07,4161
25,12,0,-157.86,7.973,350.52,-369.69,4164
25,12,0,-156.99,7.929,350.53,-367.36,4165
25,12,0,-153.1,7.85,350.55,-358.46,4167
25,12,-0,-152.46,7.641,350.6,-360.33,4172
25,12,0,-154.28,7.599,350.61,-363,4173
25,12,0,-156.48,7.549,350.62,-364.57,4174
25,12,0,-158.03,7.519,350.63,-364.89,4175
25,12,0,-157.85,7.469,350.64,-363.49,4176
25,12,0,-149.68,7.307,350.68,-350.26,4180
25,12,0,-149.08,7.277,350.69,-350.11,4181
25,12,0,-149.58,7.239,350.7,-351.31,4182
25,12,0,-151.76,7.197,350.71,-353.66,4183
25,12,0,-153.99,7.167,350.72,-356,4184
25,12,-0,-155.8,7.125,350.73,-358.03,4185
25,12,0,-157.7,7.095,350.74,-360.23,4186
25,12,0,-158.14,7.041,350.75,-359.61,4187
25,12,0,-157.84,6.994,350.76,-356.8,4188
25,12,0,-155.63,6.969,350.77,-352.45,4189
25,12,0,-152.3,6.925,350.78,-348.23,4190
25,12,0,-150.17,6.893,350.79,-344.64,4191
25,12,0,-149.14,6.856,350.8,-343.4,4192
25,12,0,-149.25,6.816,350.81,-343.86,4193
25,12,0,-155.49,6.687,350.84,-350.61,4196
25,12,-0,-157.18,6.633,350.85,-352.46,4197
25,12,0,-158.25,6.6,350.86,-353.12,4198
25,12,-0,-158.08,6.557,350.87,-351.69,4199
25,12,0,-156.15,6.513,350.88,-347.65,4200
25,12,0,-149.53,6.319,350.93,-336.42,4205
25,12,0,-151.49,6.288,350.94,-338.61,4206
25,12,0,-153.82,6.238,350.95,-341.29,4207
25,12,0,-156.04,6.209,350.96,-343.64,4208
25,12,0,-152.24,6,351.01,-332.43,4213
25,12,0,-149.75,5.973,351.02,-328.84,4214
25,12,0,-149.15,5.881,351.04,-327.43,4216
25,12,0,-150.56,5.844,351.05,-329.77,4217
25,12,0,-152.49,5.801,351.06,-332.28,4218
25,12,0,-156.04,5.767,351.07,-335.29,4219
25,12,0,-158.28,5.719,351.08,-336.99,4220
25,12,-0,-159.09,5.684,351.09,-336.5,4221
25,12,0,-158.35,5.638,351.1,-334.18,4222
25,12,0,-156.17,5.592,351.11,-330.14,4223
25,12,0,-153.41,5.56,351.12,-325.14,4224
25,12,0,-151.2,5.522,351.13,-321.09,4225
25,12,0,-148.53,5.476,351.14,-318.89,4226
25,12,0,-150.2,5.401,351.16,-319.85,4228
25,12,0,-152.31,5.36,351.17,-322.19,4229
25,12,0,-154.5,5.321,351.18,-324.39,4230
25,12,0,-157.17,5.287,351.19,-326.14,4231
25,12,0,-158.61,5.245,351.2,-326.6,4232
25,12,0,-149.3,5.052,351.25,-309.75,4237
25,12,0,-148.35,5.009,351.26,-308.69,4238
25,12,0,-148.8,4.956,351.27,-308.82,4239
25,12,0,-151.09,4.909,351.28,-310.56,4240
25,12,0,-153.41,4.883,351.29,-312.62,4241
25,12,0,-158.26,4.764,351.32,-314.96,4244
25,12,0,-157.38,4.728,351.33,-312.46,4245
25,12,0,-154.77,4.684,351.34,-308.72,4246
25,12,0,-151.99,4.645,351.35,-304.51,4247
25,12,0,-149.16,4.605,351.36,-300.61,4248
25,12,0,-148.5,4.56,351.37,-298.26,4249
25,12,0,-155.19,4.415,351.41,-300.21,4253
25,12,0,-157.68,4.372,351.42,-301.15,4254
25,12,0,-158.54,4.333,351.43,-301.14,4255
25,12,0,-157.86,4.292,351.44,-299.75,4256
25,12,0,-155.55,4.25,351.45,-296.48,4257
25,12,0,-148.29,4.094,351.49,-283.38,4261
25,12,0,-149.21,4.044,351.5,-282.78,4262
25,12,0,-151.33,4.01,351.51,-283.13,4263
25,12,0,-154.22,3.971,351.52,-283.93,4264
25,12,0,-155.85,3.934,351.53,-284.69,4265
25,12,0,-158.25,3.887,351.54,-284.89,4266
25,12,0,-153.93,3.763,351.57,-278.18,4269
25,12,0,-151.3,3.73,351.58,-273.65,4270
25,12,0,-148.89,3.696,351.59,-269.91,4271
25,12,0,-147.9,3.636,351.6,-266.78,4272
25,12,0,-148.87,3.603,351.61,-265.27,4273
25,12,0,-150.68,3.557,351.62,-264.63,4274
25,12,0,-157.72,3.434,351.65,-265.95,4277
25,12,0,-157.66,3.361,351.67,-263.31,4279
25,12,0,-151.84,3.095,351.74,-243.27,4286
25,12,0,-154.48,3.05,351.75,-243.29,4287
25,12,0,-157.2,3.023,351.76,-243.33,4288
25,12,0,-158.05,2.982,351.77,-242.86,4289
25,12,0,-152.97,2.88,351.8,-233.95,4292
25,12,0,-150.06,2.827,351.81,-229.75,4293
25,12,0,-148.04,2.798,351.82,-225.69,4294
25,12,0,-147.74,2.745,351.83,-222.92,4295
25,12,0,-149.05,2.714,351.84,-220.9,4296
25,12,0,-151.54,2.662,351.85,-219.83,4297
25,12,0,-158.43,2.479,351.89,-216.01,4301
25,12,0,-156.79,2.435,351.9,-212.73,4302
25,12,0,-153.91,2.393,351.91,-209.15,4303
25,12,0,-151.15,2.346,351.92,-204.47,4304
25,12,0,-149.18,2.302,351.93,-200.28,4305
25,12,0,-155.92,2.125,351.98,-189.18,4310
25,12,0,-158.02,2.082,351.99,-187.95,4311
25,12,0,-158.12,2.05,352,-186.23,4312
25,12,0,-146.78,1.826,352.06,-165.36,4318
25,12,0,-148.15,1.793,352.07,-163.05,4319
25,12,0,-150.31,1.74,352.08,-161.21,4320
25,12,-0,-154.36,1.538,352.13,-151.14,4325
25,12,0,-151.57,1.493,352.14,-147.1,4326
25,12,0,-148.96,1.448,352.15,-142.57,4327
25,12,0,-146.48,1.398,352.16,-137.91,4328
25,12,0,-145.83,1.364,352.17,-133.87,4329
25,12,0,-152.73,1.202,352.21,-123.42,4333
25,12,0,-153.56,1.155,352.22,-120.77,4334
25,12,0,-153.53,1.129,352.23,-117.83,4335
25,12,0,-151.62,1.073,352.24,-114.24,4336
25,12,0,-142.9,0.844,352.3,-89.06,4342
25,12,-0,-145.34,0.808,352.31,-86.25,4343
25,12,0,-147.46,0.764,352.32,-83.67,4344
25,12,0,-138.87,0.45,352.4,-51.02,4352
25,12,0,-140.1,0.424,352.41,-47.28,4353
25,12,0,-146.58,0.271,352.45,-33.1,4357
25,12,0,-145.52,0.232,352.46,-28.45,4358
25,12,0,-143.75,0.18,352.47,-23.28,4359
25,12,0,-140.51,0.142,352.48,-18.14,4360
25,12,0,-138.02,0.106,352.49,-13.03,4361
25,12,0,-136.51,0.064,352.5,-8.32,4362
25,12,0,-140.9,-0.108,352.54,8.05,4366
25,12,0,-143.36,-0.163,352.55,12.84,4367
25,12,0,-144.94,-0.214,352.56,17.96,4368
25,12,0,-145.55,-0.259,352.57,23.07,4369
25,12,0,-136.68,-0.453,352.62,47.94,4374
25,12,0,-136.82,-0.503,352.63,52.57,4375
25,12,0,-146.44,-0.694,352.69,80.93,4381
25,12,0,-144.82,-0.721,352.7,85.27,4382
25,12,0,-142.35,-0.76,352.71,89.48,4383
25,12,0,-140.32,-0.797,352.72,93.67,4384
25,12,0,-139.09,-0.834,352.73,97.55,4385
25,12,0,-138.99,-0.864,352.74,101.73,4386
25,12,0,-142.63,-0.949,352.76,110.69,4388
25,12,0,-145.07,-0.987,352.77,114.72,4389
25,12,0,-147.35,-1.046,352.78,119.21,4390
25,12,0,-149.24,-1.088,352.79,123.09,4391
25,12,0,-148.07,-1.189,352.81,130.07,4393
25,12,-0,-146.01,-1.234,352.82,133.83,4394
25,12,0,-141.87,-1.325,352.84,142.67,4396
25,12,0,-140.92,-1.36,352.85,147.5,4397
25,12,0,-141.11,-1.411,352.86,151.81,4398
25,12,0,-146.54,-1.69,352.93,174.43,4405
25,12,0,-143.82,-1.728,352.94,177.71,4406
25,12,-0,-141.69,-1.748,352.95,181.01,4407
25,12,0,-140.87,-1.798,352.96,184.4,4408
25,12,0,-141.2,-1.815,352.97,187.5,4409
25,12,0,-142.28,-1.864,352.98,189.84,4410
25,12,0,-143.83,-1.892,352.99,191.99,4411
25,12,0,-146.1,-1.922,353,194.11,4412
25,12,0,-148.4,-1.971,353.01,195.96,4413
25,12,-0,-148.41,-2.048,353.03,200.03,4415
25,12,0,-146.82,-2.089,353.04,202.18,4416
25,12,0,-144.32,-2.137,353.05,204.55,4417
25,12,0,-140.7,-2.298,353.09,215.41,4421
25,12,0,-144.62,-2.395,353.11,219.69,4423
25,12,0,-148.1,-2.478,353.13,224.05,4425
25,12,0,-141.22,-2.635,353.17,233.57,4429
25,12,-0,-139.81,-2.671,353.18,235.78,4430
25,12,0,-138.78,-2.72,353.19,237.92,4431
25,12,0,-139.73,-2.746,353.2,239.92,4432
25,12,0,-140.9,-2.79,353.21,241.32,4433
25,12,0,-142.65,-2.822,353.22,242.7,4434
25,12,0,-144.86,-2.859,353.23,244.54,4435
25,12,0,-146.77,-2.9,353.24,246.53,4436
25,12,0,-147.07,-2.935,353.25,248.54,4437
25,12,0,-146.55,-2.965,353.26,250.92,4438
25,12,0,-141.31,-3.058,353.28,253.75,4440
25,12,0,-139.16,-3.098,353.29,255.31,4441
25,12,0,-141.61,-3.266,353.33,262.4,4445
25,12,0,-144.05,-3.303,353.34,264.4,4446
25,12,0,-145.81,-3.35,353.35,266.86,4447
25,12,0,-138.35,-3.582,353.41,274.68,4453
25,12,0,-138.18,-3.623,353.42,276.39,4454
25,12,0,-139.49,-3.671,353.43,278.26,4455
25,12,0,-140.88,-3.705,353.44,279.92,4456
25,12,-0,-143.04,-3.745,353.45,281.95,4457
25,12,0,-145.11,-3.781,353.46,284.07,4458
25,12,0,-146.6,-3.817,353.47,285.64,4459
25,12,0,-146.39,-3.864,353.48,286.88,4460
25,12,-0,-145.59,-3.904,353.49,287.22,4461
25,12,0,-143.4,-3.936,353.5,287.82,4462
25,12,0,-141.22,-3.973,353.51,288.44,4463
25,12,0,-139.74,-4.022,353.52,290.19,4464
25,12,-0,-138.66,-4.064,353.53,291.76,4465
25,12,0,-139.37,-4.103,353.54,293.6,4466
25,12,0,-142.42,-4.192,353.56,296.83,4468
25,12,0,-145.11,-4.233,353.57,298.35,4469
25,12,0,-146.84,-4.262,353.58,300.05,4470
25,12,0,-147.44,-4.295,353.59,300.8,4471
25,12,0,-147.06,-4.347,353.6,301.13,4472
25,12,0,-139.84,-4.503,353.64,304.16,4476
25,12,0,-139.65,-4.541,353.65,306,4477
25,12,0,-140.61,-4.586,353.66,307.54,4478
25,12,0,-142.13,-4.617,353.67,308.93,4479
25,12,0,-144.46,-4.67,353.68,310.31,4480
25,12,0,-146.28,-4.703,353.69,311.51,4481
25,12,0,-146.99,-4.742,353.7,312.26,4482
25,12,0,-147.14,-4.788,353.71,312.45,4483
25,12,0,-145.91,-4.823,353.72,312.63,4484
25,12,0,-143.49,-4.856,353.73,312.34,4485
25,12,0,-141.67,-4.905,353.74,313.14,4486
25,12,0,-139.99,-4.938,353.75,314.36,4487
25,12,0,-139.82,-4.984,353.76,315.79,4488
25,12,0,-142.33,-5.071,353.78,318.39,4490
25,12,0,-144.2,-5.108,353.79,319.92,4491
25,12,0,-146.84,-5.14,353.8,321.74,4492
25,12,0,-147.85,-5.229,353.82,323.91,4494
25,12,0,-146.63,-5.272,353.83,323.3,4495
25,12,0,-141.77,-5.503,353.89,326.76,4501
25,12,0,-143.73,-5.551,353.9,328.46,4502
25,12,0,-146.01,-5.594,353.91,329.67,4503
25,12,0,-145.95,-5.747,353.95,329.36,4507
25,12,0,-143.67,-5.786,353.96,328.6,4508
25,12,0,-140.79,-5.864,353.98,329.68,4510
25,12,0,-140.82,-5.91,353.99,330.97,4511
25,12,0,-141.92,-5.949,354,332.52,4512
25,12,0,-142.84,-5.989,354.01,333.72,4513
25,12,0,-145.19,-6.03,354.02,335.27,4514
25,12,0,-147.3,-6.068,354.03,336.61,4515
25,12,0,-147.91,-6.109,354.04,337.42,4516
25,12,0,-147.75,-6.146,354.05,337.11,4517
25,12,0,-146.99,-6.178,354.06,336.18,4518
25,12,0,-144.72,-6.222,354.07,335.11,4519
25,12,0,-142.95,-6.271,354.08,334.83,4520
25,12,-0,-141.66,-6.396,354.11,337.95,4523
25,12,0,-142.59,-6.423,354.12,339.12,4524
25,12,-0,-144.19,-6.463,354.13,341.02,4525
25,12,0,-146.26,-6.499,354.14,342.66,4526
