AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.49,346.54,0.66,-129.78,-154.71,0.007,-0.61,13.89,0.09,-0.0043,0.8389,12.03,44371.45,7.75,91.14,1.139,-0,-0.9998,122.2,124.42,125.38,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3767
78.51,346.55,1.35,-131.92,-152.09,0.001,-0.74,14.68,0.09,-0.0089,0.8674,11.95,44370.49,7.75,91.12,1.191,-0,-0.9998,122.16,124.35,125.36,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3768
78.49,346.56,0.53,-134.28,-151.36,0.019,0.06,15.26,0.03,-0.0035,0.8872,11.88,160117.31,7.75,91.12,1.224,-0,-1,122.12,124.37,125.4,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3769
78.48,346.57,-1.37,-136.92,-150.91,0.017,0.06,15.65,0.16,0.0091,0.9073,11.89,25740.54,7.75,91.13,1.279,-0,-0.9997,122.12,124.31,125.43,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3770
78.51,346.58,-3.14,-140.64,-151.83,0.013,-0.22,16.26,-0.04,0.0207,0.9263,11.95,-99389.81,7.76,91.16,1.312,-0,-1.0001,122.12,124.35,125.49,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3771
78.51,346.59,-4.44,-144.96,-154.27,-0.005,-0.09,16.92,0.09,0.0288,0.9397,12.02,44295.11,7.76,91.18,1.355,-0,-0.9998,122.16,124.37,125.57,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3772
78.48,346.6,-5.4,-149.51,-156.54,0.01,-0.05,16.73,0.09,0.0345,0.9551,12.09,44273.57,7.76,91.2,1.4,-0,-0.9998,122.1,124.39,125.63,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3773
78.49,346.61,-5.09,-154.01,-159.11,0.004,0.43,16.61,0.03,0.032,0.9679,12.13,159692.8,7.76,91.21,1.434,-0,-1,122.03,124.44,125.61,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3774
78.51,346.62,-5,-158.68,-160.75,0.012,0.7,15.13,0.09,0.0311,0.9871,12.08,44281.91,7.76,91.19,1.487,-0,-0.9998,121.99,124.39,125.61,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3775
78.5,346.63,-3.91,-162.55,-160.82,0.012,0.99,13.94,0.09,0.0243,1.0108,12.01,44270.88,7.76,91.18,1.518,-0,-0.9998,121.93,124.35,125.63,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3776
78.47,346.64,-2.58,-165.65,-158.29,0.014,-0.17,12.9,0.03,0.0163,1.0465,11.97,159757.08,7.76,91.2,1.554,-0,-1,121.9,124.35,125.61,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3777
78.5,346.65,-1.68,-167.31,-155.7,0.006,0.1,12.15,0.09,0.0108,1.0745,12,44248.55,7.76,91.2,1.591,-0,-0.9998,121.84,124.28,125.57,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3778
78.52,346.66,-1.19,-168.69,-152.63,0.009,0.26,11.78,0.09,0.0078,1.1052,12.08,44278.23,7.76,91.18,1.64,-0,-0.9998,121.82,124.24,125.57,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3779
78.49,346.67,-1.86,-169.58,-150.23,0.001,1.13,11.75,0.03,0.0124,1.1288,12.17,159857.27,7.76,91.19,1.68,-0,-1,121.71,124.17,125.55,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3780
78.49,346.68,-2.95,-171.13,-148.85,0.003,1.21,12.41,0.09,0.0198,1.1496,12.25,44328.05,7.76,91.2,1.705,-0,-0.9998,121.71,124.2,125.63,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3781
78.52,346.69,-4.48,-173.63,-149,0.01,1.38,13.22,0.03,0.0301,1.1653,12.21,160036.27,7.76,91.22,1.752,-0,-1,121.77,124.22,125.77,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3782
78.5,346.7,-5.91,-177.23,-150.92,0.017,2.06,14.05,-0.04,0.0392,1.1744,12.16,-99432.71,7.76,91.22,1.803,-0,-1.0001,121.84,124.2,125.81,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3783
78.48,346.71,-6.67,-181.39,-153.27,0.003,2.69,14.63,0.16,0.0435,1.1835,12.07,25726.87,7.76,91.23,1.833,-0,-0.9997,121.82,124.24,125.85,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3784
78.5,346.72,-6.38,-186.24,-155.81,0.007,2.18,15.17,0.03,0.0409,1.1953,12,159988.09,7.76,91.27,1.864,-0,-1,121.82,124.24,125.83,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3785
78.51,346.73,-4.86,-190.41,-157.72,-0.002,2.4,15.6,0.09,0.0308,1.2072,12,44363.5,7.77,91.26,1.914,-0,-0.9998,121.82,124.24,125.77,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3786
78.49,346.74,-3.32,-194.32,-157.71,0.007,1.37,15.47,0.09,0.021,1.2321,12.08,44372.54,7.77,91.28,1.957,-0,-0.9998,121.82,124.17,125.71,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3787
78.48,346.75,-0.79,-196.63,-156.76,0.009,1.68,15.92,0.03,0.0051,1.2544,12.15,160011.92,7.77,91.31,1.991,-0,-1,121.8,124.2,125.59,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3788
78.51,346.76,0.44,-197.37,-153.27,0.003,0.92,15.34,0.09,-0.0029,1.2877,12.19,44349.39,7.77,91.32,2.043,-0,-0.9998,121.75,124.13,125.57,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3789
78.5,346.77,0.94,-197.18,-149.72,-0,1.23,14.82,0.03,-0.0063,1.3169,12.18,160076.61,7.77,91.29,2.078,-0,-1,121.65,124.04,125.47,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3790
78.48,346.78,1.08,-196.99,-147.54,-0.003,2.36,15.07,0.03,-0.0073,1.3352,12.1,160108.72,7.77,91.27,2.123,-0,-1,121.58,124,125.47,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3791
78.5,346.79,-0.34,-196.86,-145.99,0.01,3.32,15.17,0.16,0.0023,1.3484,12,25774.61,7.77,91.26,2.179,-0,-0.9997,121.56,124.04,125.47,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3792
78.51,346.8,-2.09,-198.53,-146.15,-0.002,3.96,15.32,0.09,0.0143,1.3584,11.95,44405.78,7.77,91.27,2.211,-0,-0.9998,121.56,124.02,125.51,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3793
78.49,346.81,-3.93,-201.67,-147.06,0.007,3.66,15.86,0.16,0.0267,1.3713,11.96,25773.16,7.77,91.29,2.254,-0,-0.9997,121.6,124.11,125.57,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3794
78.48,346.82,-5.4,-206.2,-149.1,0.012,2.96,15.94,0.09,0.0362,1.383,12,44392.57,7.77,91.33,2.299,-0,-0.9998,121.65,124.09,125.67,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3795
78.51,346.83,-5.91,-210.85,-151.77,0.001,2.69,15.84,0.03,0.039,1.3892,12.08,160157.89,7.77,91.33,2.333,-0,-1,121.58,124.13,125.69,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3796
78.51,346.84,-5.35,-215.72,-153.99,0.016,2.1,15.64,0.09,0.0348,1.4008,12.1,44369.67,7.77,91.35,2.366,-0,-0.9998,121.58,124.13,125.83,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3797
78.48,346.85,-4.93,-219.43,-154.41,0.01,1.73,14.28,0.09,0.0319,1.421,12.08,44388.68,7.77,91.32,2.411,-0,-0.9998,121.62,124.15,125.91,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3798
78.5,346.86,-2.81,-221.56,-153.29,-0,1.13,14.07,0.09,0.0183,1.4454,12.01,44408.08,7.77,91.34,2.443,-0,-0.9998,121.65,124.2,126.01,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3799
78.52,346.87,-1.48,-222.15,-151,-0.003,1.28,13.2,0.16,0.0098,1.4712,11.95,25786.54,7.77,91.34,2.478,-0,-0.9997,121.65,124.22,126.05,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3800
78.5,346.88,-0.39,-221.07,-147.6,0.009,1.24,12.74,0.16,0.0026,1.4977,11.95,25785.69,7.77,91.33,2.518,-0,-0.9997,121.6,124.2,126.09,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3801
78.48,346.89,-0.19,-219.67,-145.41,0.016,2.95,12.5,-0.04,0.0013,1.5107,11.97,-99632.36,7.77,91.33,2.551,-0,-1.0001,121.65,124.15,126.13,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3802
78.51,346.9,-1.09,-218.7,-143.8,0.01,3.9,12.72,0.16,0.0076,1.5208,12.07,25760.43,7.77,91.31,2.581,-0,-0.9997,121.6,124.17,126.15,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3803
78.5,346.91,-2.51,-219.61,-143.75,0.004,4.67,13.38,-0.04,0.0174,1.5278,12.13,-99626.02,7.77,91.29,2.625,-0,-1.0001,121.69,124.15,126.25,25.03,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3804
78.49,346.92,-3.37,-222.11,-144.55,0.006,4.49,15.13,0.03,0.0233,1.5366,12.15,160337.58,7.77,91.29,2.658,-0,-1,121.8,124.22,126.35,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3805
78.5,346.93,-3.37,-226.17,-146.62,0.007,4,17.38,0.16,0.023,1.5426,12.1,25799.56,7.77,91.29,2.7,-0,-0.9997,121.84,124.22,126.4,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3806
78.52,346.94,-3.2,-231.19,-149.03,0.014,3.04,18.87,0.03,0.0214,1.5513,12.04,160473.38,7.77,91.3,2.747,-0,-1,121.86,124.2,126.44,25.06,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3807
78.5,346.95,-2.33,-236.28,-151.11,-0.003,2.29,19.44,0.16,0.0155,1.5636,12,25798,7.77,91.34,2.767,-0,-0.9997,121.9,124.33,126.48,25.05,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3808
78.48,346.96,-0.78,-240.19,-152.51,0.007,1.92,19.84,0.16,0.0051,1.575,12,25766.83,7.77,91.36,2.823,-0,-0.9997,121.9,124.37,126.54,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3809
78.51,346.97,0.59,-242.53,-151.98,0.013,1.3,19.23,0.09,-0.0039,1.5958,12.04,44350.41,7.77,91.38,2.869,-0,-0.9998,121.88,124.33,126.58,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3810
78.51,346.98,2.17,-242.79,-149.9,-0,1.55,18.47,0.03,-0.0145,1.6197,12.14,160004.83,7.77,91.42,2.903,-0,-1,121.84,124.39,126.6,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3811
78.49,346.99,3.1,-241.23,-146.74,0.009,1.83,17.54,0.03,-0.0211,1.644,12.17,159997.81,7.77,91.44,2.949,-0,-1,121.84,124.33,126.6,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3812
78.49,347,3.23,-238.7,-143.54,0.003,2.94,16.8,0.09,-0.0225,1.663,12.17,44345.86,7.77,91.48,2.976,-0,-0.9998,121.8,124.26,126.56,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3813
78.51,347.01,2.32,-237.31,-142.15,0.012,4.44,16.23,0.09,-0.0163,1.6694,12.09,44384.3,7.77,91.49,3.038,-0,-0.9998,121.77,124.22,126.58,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3814
78.5,347.02,0.48,-237.58,-140.57,-0,3.96,15.72,0.09,-0.0034,1.69,12.01,44413.63,7.77,91.46,3.072,-0,-0.9998,121.75,124.22,126.66,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3815
78.47,347.03,-1.92,-240.23,-141.89,0.001,4.76,15.48,0.23,0.0135,1.693,11.92,18145.76,7.77,91.41,3.121,-0,-0.9996,121.88,124.26,126.78,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3816
78.5,347.04,-4.07,-244.9,-144.02,0.003,4.33,15.2,0.09,0.0283,1.7005,11.89,44336.93,7.77,91.37,3.177,-0,-0.9998,121.95,124.28,126.84,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3817
78.52,347.05,-5.25,-250.07,-146.65,0.012,3.98,15.36,-0.04,0.0358,1.7052,11.95,-99385.35,7.77,91.35,3.215,-0,-1.0001,121.99,124.31,126.92,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3818
78.48,347.06,-5.26,-255.36,-148.81,0.009,2.85,15.3,0.03,0.0354,1.716,12.02,159801.77,7.77,91.33,3.244,-0,-1,122.05,124.35,126.98,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3819
78.48,347.07,-4.35,-259.55,-150.31,0.004,2.4,14.88,0.09,0.029,1.7267,12.07,44249.02,7.77,91.33,3.298,-0,-0.9998,122.12,124.37,127.02,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3820
78.51,347.08,-3.26,-262.06,-150.35,0.014,1.81,13.91,0.09,0.0217,1.743,12.08,44247.04,7.77,91.42,3.34,-0,-0.9998,122.12,124.39,127.04,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3821
78.5,347.09,-1.96,-262.19,-149.07,0.013,2.29,12.82,0.03,0.0131,1.7588,12.03,159594.67,7.77,91.41,3.37,-0,-1,122.05,124.42,127.04,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3822
78.48,347.1,-1,-259.97,-145.66,0.006,2.32,11.71,0.09,0.0069,1.7848,11.93,44233.36,7.77,91.41,3.41,-0,-0.9998,122.1,124.42,127.06,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3823
78.5,347.11,-0.21,-257.28,-143.51,-0.002,4.08,11.1,0.16,0.0015,1.7928,11.86,25678.73,7.77,91.4,3.45,-0,-0.9997,122.1,124.42,127.02,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3824
78.51,347.12,-0.32,-254.79,-140.9,0.003,5.17,11.09,0.09,0.0023,1.8083,11.89,44239.45,7.77,91.42,3.494,-0,-0.9998,122.08,124.37,126.98,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3825
78.49,347.13,-1.53,-254.48,-139.92,0.006,5.44,11.38,0.03,0.0109,1.8187,11.95,159604.7,7.77,91.43,3.522,-0,-1,122.05,124.39,127,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3826
78.47,347.14,-2.2,-256.83,-140.72,0.012,5.56,13.19,0.03,0.0157,1.8252,12.03,159520.56,7.77,91.44,3.576,-0,-1,122.12,124.48,127.04,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3827
78.51,347.15,-3.99,-260.56,-142.19,0.006,5.34,14.11,0.09,0.028,1.8325,12.11,44203.32,7.77,91.43,3.599,-0,-0.9998,122.25,124.57,127.14,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3828
78.51,347.16,-4.16,-265.55,-144.21,0.007,4.22,16.02,0.09,0.0289,1.8415,12.14,44221.95,7.77,91.39,3.636,-0,-0.9998,122.27,124.61,127.18,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3829
78.48,347.17,-3.45,-271.01,-146.39,0.006,2.8,17.69,0.09,0.0235,1.8512,12.09,44250.9,7.77,91.36,3.672,-0,-0.9998,122.27,124.64,127.2,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3830
78.5,347.18,-1.69,-275.22,-148.72,0.009,2.99,18.95,0.16,0.0114,1.8506,12.03,25700.58,7.77,91.37,3.718,-0,-0.9997,122.31,124.66,127.26,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3831
78.52,347.19,0.04,-277.85,-149.24,0.007,2.48,19.32,0.16,-0.0003,1.8618,11.99,25694,7.77,91.36,3.738,-0,-0.9997,122.31,124.66,127.3,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3832
78.49,347.2,1.61,-277.67,-148.11,0.003,2.55,18.58,0.03,-0.0109,1.8748,12,159627.83,7.77,91.37,3.792,-0,-1,122.25,124.7,127.34,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3833
78.48,347.21,2.87,-275.22,-146.22,0.02,3.52,17.84,0.03,-0.0196,1.8822,12.06,159359.33,7.76,91.34,3.838,-0,-1,122.25,124.72,127.3,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3834
78.51,347.22,3.89,-271.74,-143.46,0.009,4.37,17.35,0.03,-0.0271,1.8943,12.14,159390.17,7.77,91.36,3.87,-0,-1,122.18,124.7,127.3,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3835
78.51,347.23,3.45,-268.77,-140.86,0.007,4.98,16.18,0.09,-0.0245,1.908,12.19,44176.57,7.77,91.34,3.907,-0,-0.9998,122.14,124.61,127.26,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3836
78.48,347.24,2.62,-267.66,-139.73,0.004,5.79,16.21,0.16,-0.0188,1.9155,12.19,25657.39,7.77,91.31,3.951,-0,-0.9997,122.16,124.64,127.28,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3837
78.49,347.25,0.77,-268.92,-139.13,0.009,5.44,16.4,0.03,-0.0056,1.9329,12.14,159662.16,7.77,91.3,3.991,-0,-1,122.18,124.68,127.32,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3838
78.52,347.26,-1.33,-272.63,-140.71,0.003,5.62,16.51,0.03,0.0095,1.9376,12.06,159764.5,7.77,91.3,4.034,-0,-1,122.31,124.75,127.45,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3839
78.5,347.27,-3.33,-278.12,-142.66,0.013,4.51,16.42,0.03,0.0233,1.9495,12,159869.72,7.77,91.28,4.063,-0,-1,122.42,124.79,127.45,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3840
78.48,347.28,-4.43,-283.23,-145.21,0.003,4.21,15.99,0.09,0.0305,1.9505,12.02,44288.48,7.77,91.29,4.106,-0,-0.9998,122.48,124.81,127.51,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3841
78.5,347.29,-4.15,-288.39,-147.38,0.01,3.53,15.71,0.09,0.0282,1.9568,12.08,44275.44,7.76,91.31,4.153,-0,-0.9998,122.55,124.9,127.57,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3842
78.51,347.3,-3.71,-291.49,-149.16,0.009,3.76,14.56,0.09,0.0249,1.9542,12.15,44262.45,7.77,91.29,4.199,-0,-0.9998,122.61,124.9,127.59,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3843
78.48,347.31,-2.31,-292.27,-148.99,0.013,4.02,13.51,0.09,0.0155,1.9617,12.17,44249.95,7.76,91.28,4.236,-0,-0.9998,122.68,124.9,127.61,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3844
78.48,347.32,-0.79,-290.38,-147.51,0.009,4.74,12.53,0.09,0.0054,1.9685,12.14,44216.73,7.76,91.29,4.276,-0,-0.9998,122.68,124.92,127.59,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3845
78.51,347.33,0.39,-287.25,-144.27,0.007,4.28,11.9,0.03,-0.0027,1.991,12.06,159517.59,7.76,91.3,4.322,-0,-1,122.72,124.94,127.57,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3846
78.5,347.34,0.88,-283.98,-141.35,0.009,4.15,11.56,0.03,-0.0062,2.009,11.99,159547.66,7.76,91.29,4.354,-0,-1,122.72,124.92,127.53,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3847
78.48,347.35,0.51,-282.28,-139.39,0.017,4.35,11.72,0.09,-0.0037,2.0251,11.92,44198.9,7.76,91.29,4.399,-0,-0.9998,122.72,124.97,127.49,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3848
78.5,347.36,-0.56,-283.37,-139.09,0.017,4.45,12.57,0.09,0.004,2.0373,11.95,44217.28,7.76,91.28,4.434,-0,-0.9998,122.76,124.99,127.51,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3849
78.51,347.37,-1.6,-286.73,-140.05,-0.003,4.76,14.21,0.23,0.0114,2.0473,11.98,18078.29,7.77,91.25,4.461,-0,-0.9996,122.89,125.05,127.55,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3850
78.49,347.38,-2.72,-291.27,-142.22,0.004,5.22,15.65,0.23,0.0191,2.048,12.08,18076.61,7.76,91.21,4.525,-0,-0.9996,123,125.1,127.53,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3851
78.49,347.39,-2.63,-296.86,-144.05,-0,4.21,17.4,0.09,0.0182,2.0608,12.13,44219.62,7.76,91.15,4.558,-0,-0.9998,123.13,125.12,127.59,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3852
78.52,347.4,-2.67,-302.02,-146.99,0.007,4.36,17.47,0.09,0.0182,2.0547,12.11,44236.9,7.76,91.14,4.608,-0,-0.9998,123.17,125.12,127.63,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3853
78.51,347.41,-1.68,-306.09,-148.76,0.014,3.9,17.43,0.09,0.0113,2.0576,12.04,44254.7,7.76,91.14,4.65,-0,-0.9998,123.19,125.12,127.65,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3854
78.47,347.42,-0.75,-307.62,-149.85,0.007,4.44,16.24,0.09,0.005,2.0529,11.97,44283.98,7.76,91.13,4.673,-0,-0.9998,123.17,125.16,127.71,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3855
78.5,347.43,0.48,-306.83,-148.58,0.007,4.11,15.01,0.09,-0.0032,2.0651,11.93,44260.22,7.76,91.13,4.722,-0,-0.9998,123.23,125.19,127.69,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",3856
